,0,1,infos,street,geocoded
346,5736,"(['PAGE TITLE: Bäckerei Horsthemke/Dahlmann – Ihr Brotspezialist ', ['impressum.html'], None], 'Kirchhellener Str. 130 46145 Oberhausen')","['PAGE TITLE: Bäckerei Horsthemke/Dahlmann – Ihr Brotspezialist ', ['impressum.html'], None]",Kirchhellener Str. 130 46145 Oberhausen,"[51.27476, 6.79986]"
347,5737,"(['2018 Horst Küper GmbH. Alle Rechte vorbehalten.Kontakt | Impressum | DatenschutzNo translations available for this page  #GoogleAnalyticsDeactivate{color:#840f1d;text-decoration:underline;cursor:pointer} var ua_id = ""UA-125553899-1"";', ['/impressum'], None], 'Revierstr. 7-9 46145 Oberhausen')","['2018 Horst Küper GmbH. Alle Rechte vorbehalten.Kontakt | Impressum | DatenschutzNo translations available for this page  #GoogleAnalyticsDeactivate{color:#840f1d;text-decoration:underline;cursor:pointer} var ua_id = ""UA-125553899-1"";', ['/impressum'], None]",Revierstr. 7-9 46145 Oberhausen,"[51.27476, 6.79986]"
348,5738,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
349,5739,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
350,5740,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
351,5741,"(['PAGE TITLE: Evers GmbH - Sichert Produktwerte', ['https://www.eversgmbh.de/impressum.html'], None], 'NO!')","['PAGE TITLE: Evers GmbH - Sichert Produktwerte', ['https://www.eversgmbh.de/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
352,5742,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
353,5743,"(['KWAPresseSitemapImpressumDatenschutz', ['https://www.kwa.de/impressum/'], None], 'NO!')","['KWAPresseSitemapImpressumDatenschutz', ['https://www.kwa.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
354,5744,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
355,5745,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
356,5746,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
357,5747,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
358,5748,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
359,5749,"(['PAGE TITLE: Willkommen :: Heika Heizungsbau', ['https://www.heika-heizungsbau.de/de_DE/impressum/datenschutzerklaerung.html'], None], 'Am Wasserturm 15 46282 Dorsten')","['PAGE TITLE: Willkommen :: Heika Heizungsbau', ['https://www.heika-heizungsbau.de/de_DE/impressum/datenschutzerklaerung.html'], None]",Am Wasserturm 15 46282 Dorsten,"[51.27476, 6.79986]"
360,5750,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
361,5751,"(['2014.  Impressum - Datenschutz', ['/impressum/'], None], 'Lünsingskuhle 9 46282 Dorsten')","['2014.  Impressum - Datenschutz', ['/impressum/'], None]",Lünsingskuhle 9 46282 Dorsten,"[51.27476, 6.79986]"
362,5752,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
363,5753,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
364,5754,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
365,5755,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
366,5756,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
367,5757,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
368,5758,"(['PAGE TITLE: Willkommen :: Besaplast® Kunststoffe ', ['https://www.besaplast.de/de_DE/impressum.html'], None], 'NO!')","['PAGE TITLE: Willkommen :: Besaplast® Kunststoffe ', ['https://www.besaplast.de/de_DE/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
369,5759,"(['2018 by Borchers Borken GmbH', ['/impressum.html'], None], 'NO!')","['2018 by Borchers Borken GmbH', ['/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
370,5760,"(['paula pumpernickel', ['impressum.html'], None], 'NO!')","['paula pumpernickel', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
371,5761,"(['2017 Bleker Gruppe', [None], None], None)","['2017 Bleker Gruppe', [None], None]",,"[-1.0, -1.0]"
372,5762,"(['PAGE TITLE: Stahlschornsteine und Abgasschalldämpfer für die Industrie :: Start', [None], None], None)","['PAGE TITLE: Stahlschornsteine und Abgasschalldämpfer für die Industrie :: Start', [None], None]",,"[-1.0, -1.0]"
373,5763,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
374,5764,"(['2016 DPD', ['http://www.dpd.com/de/home/siteutilities/impressum_copyright_haftung#copyright'], None], 'NO!')","['2016 DPD', ['http://www.dpd.com/de/home/siteutilities/impressum_copyright_haftung#copyright'], None]",NO!,"[51.27476, 6.79986]"
375,5765,"(['PAGE TITLE: GTM.de', ['https://www.gtm.de/impressum/'], None], 'NO!')","['PAGE TITLE: GTM.de', ['https://www.gtm.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
376,5766,"(['2018, PFREUNDT GmbH | Robert-Bosch-Str. 5 | 46354 Südlohn | info@pfreundt.de | www.pfreundt.deVertrieb +49 (0) 28 62 / 98 07-100 | Service +49 (0) 28 62 / 98 07-200 | Eichservice +49 (0) 28 62 / 98 07-400 | Wiegekarten +49 (0) 28 62 / 98 07-600 | Zentrale +49 (0) 28 62 / 98 07-0', ['sonderseiten/impressum/'], None], 'Robert-Bosch-Str. 5 46354 Südlohn')","['2018, PFREUNDT GmbH | Robert-Bosch-Str. 5 | 46354 Südlohn | info@pfreundt.de | www.pfreundt.deVertrieb +49 (0) 28 62 / 98 07-100 | Service +49 (0) 28 62 / 98 07-200 | Eichservice +49 (0) 28 62 / 98 07-400 | Wiegekarten +49 (0) 28 62 / 98 07-600 | Zentrale +49 (0) 28 62 / 98 07-0', ['sonderseiten/impressum/'], None]",Robert-Bosch-Str. 5 46354 Südlohn,"[51.27476, 6.79986]"
377,5767,"(['PAGE TITLE: MTM Metalltechnik Michelau ', [None], None], None)","['PAGE TITLE: MTM Metalltechnik Michelau ', [None], None]",,"[-1.0, -1.0]"
378,5768,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
379,5769,"(['PAGE TITLE: Willkommen bei SRP – SRP Schneider & Partner Ingenieur-Consult GmbH', ['https://www.srp-consult.de/impressum/'], None], 'Ruppenweg 24 96317 Kronach')","['PAGE TITLE: Willkommen bei SRP – SRP Schneider & Partner Ingenieur-Consult GmbH', ['https://www.srp-consult.de/impressum/'], None]",Ruppenweg 24 96317 Kronach,"[51.27476, 6.79986]"
380,5770,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
381,5771,"(['2018 |\xa0KS/AUXILIA', ['unternehmen/impressum/rechtliche-hinweise.html'], None], 'NO!')","['2018 |\xa0KS/AUXILIA', ['unternehmen/impressum/rechtliche-hinweise.html'], None]",NO!,"[51.27476, 6.79986]"
382,5772,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
383,5773,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
384,5774,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
385,5775,"(['PAGE TITLE: Home ', [None], None], None)","['PAGE TITLE: Home ', [None], None]",,"[-1.0, -1.0]"
386,5776,"(['PAGE TITLE: Home - Winkler+Dünnebier GmbH ', [None], None], None)","['PAGE TITLE: Home - Winkler+Dünnebier GmbH ', [None], None]",,"[-1.0, -1.0]"
387,5777,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
388,5778,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
389,5779,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
390,5780,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
391,5781,"(['PAGE TITLE: Ihr Produkt in guten Händen :: ABZ-Terodde', ['https://www.terodde.de/de_DE/impressum.html'], None], 'NO!')","['PAGE TITLE: Ihr Produkt in guten Händen :: ABZ-Terodde', ['https://www.terodde.de/de_DE/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
392,5782,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
393,5783,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
394,5784,"(['PAGE TITLE: MEDIAHAUS – die Medienmanager » Wir bündeln Expertenwissen', ['https://www.mediahaus.de/impressum/'], None], 'NO!')","['PAGE TITLE: MEDIAHAUS – die Medienmanager » Wir bündeln Expertenwissen', ['https://www.mediahaus.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
395,5785,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
396,5786,"(['2018', ['/impressum'], None], 'Raiffeisenring 35-37 46395 Bocholt')","['2018', ['/impressum'], None]",Raiffeisenring 35-37 46395 Bocholt,"[51.27476, 6.79986]"
397,5787,"(['10/2018 • TEKLOTH GmbH  ', ['impressum.html'], None], 'NO!')","['10/2018 • TEKLOTH GmbH  ', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
398,5788,"(['1998 - 2018 2M.Studio Internet Werbung', ['impressum.html'], None], 'Dinxperloerstr.287-291 46399 Bocholt')","['1998 - 2018 2M.Studio Internet Werbung', ['impressum.html'], None]",Dinxperloerstr.287-291 46399 Bocholt,"[51.27476, 6.79986]"
399,5789,"(['PAGE TITLE: ho-objektbau.de:  - Heinrichs Overkämping - Hochbau, Objektbau, Rhede, Bauen, Schlüsselfertig, Planung', ['objektbau-heinrichs-overkaemping-impressum.html'], None], 'Peterskamp 14 46414 Rhede')","['PAGE TITLE: ho-objektbau.de:  - Heinrichs Overkämping - Hochbau, Objektbau, Rhede, Bauen, Schlüsselfertig, Planung', ['objektbau-heinrichs-overkaemping-impressum.html'], None]",Peterskamp 14 46414 Rhede,"[51.27476, 6.79986]"
400,5790,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
401,5791,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
402,5792,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
403,5793,"(['2018 megro, Wesel\xa0', ['https://www.megro.de/impressum/'], None], 'NO!')","['2018 megro, Wesel\xa0', ['https://www.megro.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
404,5794,"(['2018. MiRo WEB-DESIGN OB.', ['/index.php/impressum'], None], 'NO!')","['2018. MiRo WEB-DESIGN OB.', ['/index.php/impressum'], None]",NO!,"[51.27476, 6.79986]"
405,5795,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
406,5796,"(['Dr. Ing. Gössling Maschinenfabrik GmbH, 2018', ['footer/impressum.html'], None], 'Postfach 1180 D-46510 Schermbeck')","['Dr. Ing. Gössling Maschinenfabrik GmbH, 2018', ['footer/impressum.html'], None]",Postfach 1180 D-46510 Schermbeck,"[51.27476, 6.79986]"
407,5797,"(['PAGE TITLE: Technik-Center-Alpen', [None], None], None)","['PAGE TITLE: Technik-Center-Alpen', [None], None]",,"[-1.0, -1.0]"
408,5798,"(['PAGE TITLE: Höhle der Löwen Ello elektrischer Rollator ', ['/gesundheitszentrum/impressum.php'], None], 'Krengelstr. 116-118 46539 Dinslaken')","['PAGE TITLE: Höhle der Löwen Ello elektrischer Rollator ', ['/gesundheitszentrum/impressum.php'], None]",Krengelstr. 116-118 46539 Dinslaken,"[51.27476, 6.79986]"
409,5799,"(['2018 by SoftComs', [None], None], None)","['2018 by SoftComs', [None], None]",,"[-1.0, -1.0]"
410,5800,"(['PAGE TITLE: Servico FM', ['/kontakt-standort/impressum'], None], 'Holger Feldker, Franz Wisniewski Schöttmannshof 14, 46539 Dinslaken')","['PAGE TITLE: Servico FM', ['/kontakt-standort/impressum'], None]","Holger Feldker, Franz Wisniewski Schöttmannshof 14, 46539 Dinslaken","[51.27476, 6.79986]"
411,5801,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
412,5802,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
413,5803,"(['PAGE TITLE: Startseite (ohne Hinweis) ', ['/deutsch/impressum/'], None], 'NO!')","['PAGE TITLE: Startseite (ohne Hinweis) ', ['/deutsch/impressum/'], None]",NO!,"[51.27476, 6.79986]"
414,5804,"(['Dirk Gresch - perfect hair • www.dirkgresch.de • E-Mail: info(@)dirkgresch.de\t\t\t\t\t\t\t', [None], None], None)","['Dirk Gresch - perfect hair • www.dirkgresch.de • E-Mail: info(@)dirkgresch.de\t\t\t\t\t\t\t', [None], None]",,"[-1.0, -1.0]"
415,5805,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
416,5806,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
417,5807,"(['2018Zentrum für BrennstoffzellenTechnik ZBT GmbHCarl-Benz-Straße 201 - D-47057 Duisburg - Germany phone +49-(0)203-7598-0 mail info(at)zbt-duisburg.de\xa0An-Institut der Universität Duisburg-EssenMitglied der Johannes- Rau- Forschungsgemeinschaft e.V.', ['meta-menu/impressum/'], None], 'Carl-Benz-Straße 201 47057 Duisburg')","['2018Zentrum für BrennstoffzellenTechnik ZBT GmbHCarl-Benz-Straße 201 - D-47057 Duisburg - Germany phone +49-(0)203-7598-0 mail info(at)zbt-duisburg.de\xa0An-Institut der Universität Duisburg-EssenMitglied der Johannes- Rau- Forschungsgemeinschaft e.V.', ['meta-menu/impressum/'], None]",Carl-Benz-Straße 201 47057 Duisburg,"[51.27476, 6.79986]"
418,5808,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
419,5809,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
420,5810,"(['PAGE TITLE: KRANKIKOM - Alexander Kranki Kommunikation GmbH', ['/impressum/'], None], 'NO!')","['PAGE TITLE: KRANKIKOM - Alexander Kranki Kommunikation GmbH', ['/impressum/'], None]",NO!,"[51.27476, 6.79986]"
421,5811,"(['PAGE TITLE: BDK Duisburg – Ihr Partner für Textile Systemversorgung, Facility Management und Gebäudereinigung.', ['http://web.bdk-duisburg.de/impressum/'], None], 'NO!')","['PAGE TITLE: BDK Duisburg – Ihr Partner für Textile Systemversorgung, Facility Management und Gebäudereinigung.', ['http://web.bdk-duisburg.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
422,5812,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
423,5813,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
424,5814,"(['2015 - 2018 HK Balkonbau GmbH -\xa0 Datenschutz', ['/impressum'], None], 'Am Alten Viehhof 19 47138 Duisburg')","['2015 - 2018 HK Balkonbau GmbH -\xa0 Datenschutz', ['/impressum'], None]",Am Alten Viehhof 19 47138 Duisburg,"[51.27476, 6.79986]"
425,5815,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
426,5816,"(['PMR Gesellschaft für Prozeß-, Meß und Regeltechnik mbHPowered by PHP-Fusion copyright © 2002 - 2018 by Nick Jones.', ['impressum.php'], None], 'Neumühler Str. 54-56 47138 Duisburg')","['PMR Gesellschaft für Prozeß-, Meß und Regeltechnik mbHPowered by PHP-Fusion copyright © 2002 - 2018 by Nick Jones.', ['impressum.php'], None]",Neumühler Str. 54-56 47138 Duisburg,"[51.27476, 6.79986]"
427,5817,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
428,5818,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
429,5819,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
430,5820,"(['2018 DEFRU Logistik GmbH - Alle Rechte vorbehalten', ['/impressum.php'], None], 'Kopernikusstraße 43 47167 Duisburg')","['2018 DEFRU Logistik GmbH - Alle Rechte vorbehalten', ['/impressum.php'], None]",Kopernikusstraße 43 47167 Duisburg,"[51.27476, 6.79986]"
431,5821,"(['PAGE TITLE: Fireware XTM User Authentication', [None], None], None)","['PAGE TITLE: Fireware XTM User Authentication', [None], None]",,"[-1.0, -1.0]"
432,5822,"(['THERMO Feuerungsbau-Service GmbH', ['https://thermo-fb.de/impressum'], None], 'NO!')","['THERMO Feuerungsbau-Service GmbH', ['https://thermo-fb.de/impressum'], None]",NO!,"[51.27476, 6.79986]"
433,5823,"(['WerkStadt Duisburg GmbH 2017 ', ['index.php/impressum.html'], None], 'Warbruckstraße 89 47169 Duisburg')","['WerkStadt Duisburg GmbH 2017 ', ['index.php/impressum.html'], None]",Warbruckstraße 89 47169 Duisburg,"[51.27476, 6.79986]"
434,5824,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
435,5825,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
436,5826,"(['GAB Consulting GmbH', [None], None], None)","['GAB Consulting GmbH', [None], None]",,"[-1.0, -1.0]"
437,5827,"(['PAGE TITLE: K. Heirich GmbH ', ['./html/impressum.html'], None], 'NO!')","['PAGE TITLE: K. Heirich GmbH ', ['./html/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
438,5828,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
439,5829,"(['PAGE TITLE: Wartung', [None], None], None)","['PAGE TITLE: Wartung', [None], None]",,"[-1.0, -1.0]"
440,5830,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
441,5831,"(['PAGE TITLE: Niederrhein Therapiezentrum – NTZ Duisburg', ['impressum.html'], None], 'Dahlingstraße 250 47229 Duisburg')","['PAGE TITLE: Niederrhein Therapiezentrum – NTZ Duisburg', ['impressum.html'], None]",Dahlingstraße 250 47229 Duisburg,"[51.27476, 6.79986]"
442,5832,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
443,5833,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
444,5834,"(['2016 Holz Dammers. Alle Rechte vorbehalten.', ['impressum/'], None], 'Am Schürmannshütt 29 47441 Moers')","['2016 Holz Dammers. Alle Rechte vorbehalten.', ['impressum/'], None]",Am Schürmannshütt 29 47441 Moers,"[51.27476, 6.79986]"
445,5835,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
446,5836,"(['2016 INPRO MOERS | Impressum | Datenschutzerklärung', ['/de/inpro/impressum.html'], None], 'Franz-Haniel-Straße 14 D-47443 Moers')","['2016 INPRO MOERS | Impressum | Datenschutzerklärung', ['/de/inpro/impressum.html'], None]",Franz-Haniel-Straße 14 D-47443 Moers,"[51.27476, 6.79986]"
447,5837,"(['| Impressum | Datenschutz ', ['/impressum.html'], None], ' 02841 99889-0')","['| Impressum | Datenschutz ', ['/impressum.html'], None]", 02841 99889-0,"[51.27476, 6.79986]"
448,5838,"(['2017 Hagelschaden-Centrum Douteil ® GmbH', [None], None], None)","['2017 Hagelschaden-Centrum Douteil ® GmbH', [None], None]",,"[-1.0, -1.0]"
449,5839,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
450,5840,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
451,5841,"(['2018 RHEIN-RUHR Beschichtungs-Service GmbH', [None], None], None)","['2018 RHEIN-RUHR Beschichtungs-Service GmbH', [None], None]",,"[-1.0, -1.0]"
452,5842,"(['PAGE TITLE: Das Gold der grünen Insel - Kerrygold', ['footer/impressum.html'], None], 'NO!')","['PAGE TITLE: Das Gold der grünen Insel - Kerrygold', ['footer/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
453,5843,"(['PAGE TITLE: Paradies Betten – Marke, Qualität, Online-Shop', ['/impressum/'], None], 'Rayener Straße 14 47506 Neukirchen-Vluyn')","['PAGE TITLE: Paradies Betten – Marke, Qualität, Online-Shop', ['/impressum/'], None]",Rayener Straße 14 47506 Neukirchen-Vluyn,"[51.27476, 6.79986]"
454,5844,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
455,5845,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
456,5846,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
457,5847,"(['Copyright 2018', ['footer/impressum?src=fn'], None], 'NO!')","['Copyright 2018', ['footer/impressum?src=fn'], None]",NO!,"[51.27476, 6.79986]"
458,5848,"(['PAGE TITLE: Sichtschutz, Zaun, Carport, Terrasse: aus Holz – von SCHEERER', ['/kontakt/impressum.html'], None], 'Behrener Dorfstr. 2 D-29365 Sprakensehl-Behren')","['PAGE TITLE: Sichtschutz, Zaun, Carport, Terrasse: aus Holz – von SCHEERER', ['/kontakt/impressum.html'], None]",Behrener Dorfstr. 2 D-29365 Sprakensehl-Behren,"[51.27476, 6.79986]"
459,5849,"(['PAGE TITLE:  Gebr. COX  GmbH – Blumengroßhandel', ['https://www.cox-pflanzen.de/impressum-haftungsausschluss/'], None], 'NO!')","['PAGE TITLE:  Gebr. COX  GmbH – Blumengroßhandel', ['https://www.cox-pflanzen.de/impressum-haftungsausschluss/'], None]",NO!,"[51.27476, 6.79986]"
460,5850,"(['PAGE TITLE: FONTEYNE GmbH ', ['/impressumoben'], None], 'Zeppelinstraße 52-54 47608 Geldern')","['PAGE TITLE: FONTEYNE GmbH ', ['/impressumoben'], None]",Zeppelinstraße 52-54 47608 Geldern,"[51.27476, 6.79986]"
461,5851,"(['PAGE TITLE: ', ['https://www.delta-kunststoffe.de/index.php/impressum/'], None], 'NO!')","['PAGE TITLE: ', ['https://www.delta-kunststoffe.de/index.php/impressum/'], None]",NO!,"[51.27476, 6.79986]"
462,5852,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
463,5853,"(['PAGE TITLE: Secured Home of weyersgmbh.de', [None], None], None)","['PAGE TITLE: Secured Home of weyersgmbh.de', [None], None]",,"[-1.0, -1.0]"
464,5854,"(['2018 Wohnstätte Krefeld Wohnungs-Aktiengesellschaft', [None], None], None)","['2018 Wohnstätte Krefeld Wohnungs-Aktiengesellschaft', [None], None]",,"[-1.0, -1.0]"
465,5855,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
466,5856,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
467,5857,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
468,5858,"(['2014 - 2018 GEMO G. Moritz GmbH & Co KG, Saalestraße 21, 47800 Krefeld', ['impressum/'], None], 'Saalestraße 21 47800 Krefeld')","['2014 - 2018 GEMO G. Moritz GmbH & Co KG, Saalestraße 21, 47800 Krefeld', ['impressum/'], None]",Saalestraße 21 47800 Krefeld,"[51.27476, 6.79986]"
469,5859,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
470,5860,"([' 2018 Hagen Grote GmbH | Alle Rechte vorbehalten', ['https://www.hagengrote.de/impressum'], None], 'NO!')","[' 2018 Hagen Grote GmbH | Alle Rechte vorbehalten', ['https://www.hagengrote.de/impressum'], None]",NO!,"[51.27476, 6.79986]"
471,5861,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
472,5862,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
473,5863,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
474,5864,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
475,5865,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
476,5866,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
477,5867,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
478,5868,"(['PAGE TITLE: Aktuell - Stünings Medien GmbH', ['/impressum'], None], 'NO!')","['PAGE TITLE: Aktuell - Stünings Medien GmbH', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
479,5869,"(['PAGE TITLE: Start - LUMINO Licht Elektronik GmbH', ['/impressum-datenschutz.html'], None], 'Europark Fichtenhain A 8 47807 Krefeld')","['PAGE TITLE: Start - LUMINO Licht Elektronik GmbH', ['/impressum-datenschutz.html'], None]",Europark Fichtenhain A 8 47807 Krefeld,"[51.27476, 6.79986]"
480,5870,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
481,5871,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
482,5872,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
483,5873,"(['PAGE TITLE: NACHI EUROPE GmbH ', [None], None], None)","['PAGE TITLE: NACHI EUROPE GmbH ', [None], None]",,"[-1.0, -1.0]"
484,5874,"(['2018 Siebert & Möller GmbH & Co. KG\r', ['/impressum/'], None], 'NO!')","['2018 Siebert & Möller GmbH & Co. KG\r', ['/impressum/'], None]",NO!,"[51.27476, 6.79986]"
485,5875,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
486,5876,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
487,5877,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
488,5878,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
489,5879,"(['2018 FRAISA USA, Inc.', [None], None], None)","['2018 FRAISA USA, Inc.', [None], None]",,"[-1.0, -1.0]"
490,5880,"(['PAGE TITLE: Hersta Stahl', [None], None], None)","['PAGE TITLE: Hersta Stahl', [None], None]",,"[-1.0, -1.0]"
491,5881,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
492,5882,"(['PAGE TITLE: Confixx', [None], None], None)","['PAGE TITLE: Confixx', [None], None]",,"[-1.0, -1.0]"
493,5883,"(['PAGE TITLE: Boeckels ', ['https://www.boeckels.de/impressum/'], None], 'NO!')","['PAGE TITLE: Boeckels ', ['https://www.boeckels.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
494,5884,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
495,5885,"(['PAGE TITLE: Bäckerei Hoenen ', ['/index.php/impressum'], None], 'Bäckerei Hoenen GmbH 47906 Kempen-Tönisberg')","['PAGE TITLE: Bäckerei Hoenen ', ['/index.php/impressum'], None]",Bäckerei Hoenen GmbH 47906 Kempen-Tönisberg,"[51.27476, 6.79986]"
496,5886,"(['2018 Hamelmann GmbH | Impressum', ['htd/impressum.html'], None], 'Hooghe Weg 15 47906 Kempen')","['2018 Hamelmann GmbH | Impressum', ['htd/impressum.html'], None]",Hooghe Weg 15 47906 Kempen,"[51.27476, 6.79986]"
497,5887,"(['SEW® — Systemtechnik für Energierecycling und Wärmeflussbegrenzung GmbH|Industriering Ost 86-90|47906 Kempen|Tel.: 02152 9156-0', ['/impressum'], None], 'Industriering Ost 86-90 47906 Kempen')","['SEW® — Systemtechnik für Energierecycling und Wärmeflussbegrenzung GmbH|Industriering Ost 86-90|47906 Kempen|Tel.: 02152 9156-0', ['/impressum'], None]",Industriering Ost 86-90 47906 Kempen,"[51.27476, 6.79986]"
498,5888,"(['2013 Rico-Werk Eiserlo & Emmrich GmbH / Rico Druckluftanlagenbau GmbH. Alle Rechte vorbehalten!  [Sitemap]', ['/index.php/de/impressum'], None], 'Tempelsweg 12-14 D- 47918 Tönisvorst')","['2013 Rico-Werk Eiserlo & Emmrich GmbH / Rico Druckluftanlagenbau GmbH. Alle Rechte vorbehalten!  [Sitemap]', ['/index.php/de/impressum'], None]",Tempelsweg 12-14 D- 47918 Tönisvorst,"[51.27476, 6.79986]"
499,5889,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
500,5890,"(['PAGE TITLE: Monitoring Testpage', [None], None], None)","['PAGE TITLE: Monitoring Testpage', [None], None]",,"[-1.0, -1.0]"
501,5891,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
502,5892,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
503,5893,"(['PAGE TITLE: Stellenangebote im Ruhrgebiet – AKTIV Zeitarbeit GmbH', ['/impressum.php'], None], 'NO!')","['PAGE TITLE: Stellenangebote im Ruhrgebiet – AKTIV Zeitarbeit GmbH', ['/impressum.php'], None]",NO!,"[51.27476, 6.79986]"
