,0,1,infos,street,geocoded
150,9852,"(['Autohaus Hans Maier Erding und Neufinsing', ['impressum.html'], None], 'Erdinger Str. 10a 85464 Neufinsing')","['Autohaus Hans Maier Erding und Neufinsing', ['impressum.html'], None]",Erdinger Str. 10a 85464 Neufinsing,"[51.27476, 6.79986]"
151,9853,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
152,9854,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
153,9855,"(['2018\r', ['https://www.kuehne-autohaeuser.de/allgemein/impressum/'], None], 'NO!')","['2018\r', ['https://www.kuehne-autohaeuser.de/allgemein/impressum/'], None]",NO!,"[51.27476, 6.79986]"
154,9856,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
155,9857,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
156,9858,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
157,9859,"(['2015 Parallels IP Holdings GmbH. All rights reserved. Odin and the Odin logo are trademarks of Parallels IP Holdings GmbH.', [None], None], None)","['2015 Parallels IP Holdings GmbH. All rights reserved. Odin and the Odin logo are trademarks of Parallels IP Holdings GmbH.', [None], None]",,"[-1.0, -1.0]"
158,9860,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
159,9861,"(['Autohaus Richard Wagner    ', [None], None], None)","['Autohaus Richard Wagner    ', [None], None]",,"[-1.0, -1.0]"
160,9862,"(['PAGE TITLE: BMW und MINI - Besuchen Sie unsere Ausstellungen in Bitburg+Schönecken', ['https://autohaus-schaal.de/fussleiste/impressum/'], None], 'NO!')","['PAGE TITLE: BMW und MINI - Besuchen Sie unsere Ausstellungen in Bitburg+Schönecken', ['https://autohaus-schaal.de/fussleiste/impressum/'], None]",NO!,"[51.27476, 6.79986]"
161,9863,"(['PAGE TITLE: Default Parallels Plesk Panel Page', [None], None], None)","['PAGE TITLE: Default Parallels Plesk Panel Page', [None], None]",,"[-1.0, -1.0]"
162,9864,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
163,9865,"(['2018 Autohaus Strobel', ['https://www.auto-strobel.de/impressum/'], None], 'NO!')","['2018 Autohaus Strobel', ['https://www.auto-strobel.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
164,9866,"(['2015 Autohaus Weeber GmbH   ImpressumDatenschutzNotruf      HomeAngeboteMarken & StandorteAUDI Weil der StadtAUDI LeonbergAUDI HerrenbergAUDI Service CalwVW Weil der StadtVW LeonbergVW Herrenberg Daimlerstr.VW Service Herrenberg Raistinger StraßeVW CalwVW Nutzfahrzeuge Weil der StadtVW Nutzfahrzeuge LeonbergVW Nutzfahrzeuge HerrenbergVW Nutzfahrzeuge CalwŠKODA Weil der StadtŠKODA LeonbergŠKODA CalwŠKODA Service HerrenbergSEAT HerrenbergSEAT Service LeonbergSEAT Service Weil der StadtFahrzeugsucheDienstleistungenNeuwagenAudi SportAudi e-tronVW R-LineVW eMobilityVW Junge FahrerVW GarantieverlängerungAudi GarantieverlängerungSkoda GarantieverlängerungSeat GarantieverlängerungMenschen mit BehinderungGebrauchtwagenWeltautoAudi Gebrauchtwagen :plusGebrauchte NutzfahrzeugeGroßhandelsplattformFinanzierung-Leasing-VersicherungMietwagenWartung & InspektionFirmenkundenGroßkundenleistungszentrumGewerbetreibendeWeeber Fleet ServiceFleetcar + ServicecommunityWerkstattNotdienst WerkstattersatzwagenZubehörKfz-WechselwochenTerminvereinbarungRäderserviceRädereinlagerungReifengarantieÜber unsWerteHistorieAuszeichnungenUmweltkonzeptVeranstaltungskalenderKarriere     ', ['impressum/'], None], 'Merklinger Straße 14 71263 Weil der Stadt')","['2015 Autohaus Weeber GmbH   ImpressumDatenschutzNotruf      HomeAngeboteMarken & StandorteAUDI Weil der StadtAUDI LeonbergAUDI HerrenbergAUDI Service CalwVW Weil der StadtVW LeonbergVW Herrenberg Daimlerstr.VW Service Herrenberg Raistinger StraßeVW CalwVW Nutzfahrzeuge Weil der StadtVW Nutzfahrzeuge LeonbergVW Nutzfahrzeuge HerrenbergVW Nutzfahrzeuge CalwŠKODA Weil der StadtŠKODA LeonbergŠKODA CalwŠKODA Service HerrenbergSEAT HerrenbergSEAT Service LeonbergSEAT Service Weil der StadtFahrzeugsucheDienstleistungenNeuwagenAudi SportAudi e-tronVW R-LineVW eMobilityVW Junge FahrerVW GarantieverlängerungAudi GarantieverlängerungSkoda GarantieverlängerungSeat GarantieverlängerungMenschen mit BehinderungGebrauchtwagenWeltautoAudi Gebrauchtwagen :plusGebrauchte NutzfahrzeugeGroßhandelsplattformFinanzierung-Leasing-VersicherungMietwagenWartung & InspektionFirmenkundenGroßkundenleistungszentrumGewerbetreibendeWeeber Fleet ServiceFleetcar + ServicecommunityWerkstattNotdienst WerkstattersatzwagenZubehörKfz-WechselwochenTerminvereinbarungRäderserviceRädereinlagerungReifengarantieÜber unsWerteHistorieAuszeichnungenUmweltkonzeptVeranstaltungskalenderKarriere     ', ['impressum/'], None]",Merklinger Straße 14 71263 Weil der Stadt,"[51.27476, 6.79986]"
165,9867,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
166,9868,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
167,9869,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
168,9870,"(['2018\xa0 | Impressum | Datenschutz |\xa0AGB | made with ♥ by Corporate Fashion & Design\xa0', ['/impressum/'], None], 'NO!')","['2018\xa0 | Impressum | Datenschutz |\xa0AGB | made with ♥ by Corporate Fashion & Design\xa0', ['/impressum/'], None]",NO!,"[51.27476, 6.79986]"
169,9871,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
170,9872,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
171,9873,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
172,9874,"(['2015', ['/impressum/'], None], 'NO!')","['2015', ['/impressum/'], None]",NO!,"[51.27476, 6.79986]"
173,9875,"(['1999-2014. Parallels IP Holdings GmbH. All rights reserved.', [None], None], None)","['1999-2014. Parallels IP Holdings GmbH. All rights reserved.', [None], None]",,"[-1.0, -1.0]"
174,9876,"(['PAGE TITLE: Hilfrich Hydraulik', [None], None], None)","['PAGE TITLE: Hilfrich Hydraulik', [None], None]",,"[-1.0, -1.0]"
175,9877,"(['2016 B-Schmitt mobile GmbH', [None], None], None)","['2016 B-Schmitt mobile GmbH', [None], None]",,"[-1.0, -1.0]"
176,9878,"(['PAGE TITLE: www.berg.net: Baustelle', ['impressum.html'], None], 'NO!')","['PAGE TITLE: www.berg.net: Baustelle', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
177,9879,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
178,9880,"(['2018 Bäckerei Peter Schmitt. Design by einseinsvier', ['/kontakt/impressum.html'], None], 'NO!')","['2018 Bäckerei Peter Schmitt. Design by einseinsvier', ['/kontakt/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
179,9881,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
180,9882,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
181,9883,"(['Eisinger GmbH - Bäckerei - Café - Snacks Viehmarktstraße 24\xa0\xa0 -\xa0\xa0 D-88400 Biberach\xa0\xa0 -\xa0 Tel: +49-(0)7351-15630info@baeckerei-eisinger.de', [None], None], None)","['Eisinger GmbH - Bäckerei - Café - Snacks Viehmarktstraße 24\xa0\xa0 -\xa0\xa0 D-88400 Biberach\xa0\xa0 -\xa0 Tel: +49-(0)7351-15630info@baeckerei-eisinger.de', [None], None]",,"[-1.0, -1.0]"
182,9884,"(['PAGE TITLE: Home', ['/backhaus/impressum.html'], None], 'Flößerstraße 10 77723 Gengenbach')","['PAGE TITLE: Home', ['/backhaus/impressum.html'], None]",Flößerstraße 10 77723 Gengenbach,"[51.27476, 6.79986]"
183,9885,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
184,9886,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
185,9887,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
186,9888,"(['Barthau Anhängerbau GmbH  |  Alle Rechte vorbehalten.', [None], None], None)","['Barthau Anhängerbau GmbH  |  Alle Rechte vorbehalten.', [None], None]",,"[-1.0, -1.0]"
187,9889,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
188,9890,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
189,9891,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
190,9892,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
191,9893,"(['2016 Baustoffzentrum Wilhelm Harbecke GmbH', ['/impressum'], None], 'NO!')","['2016 Baustoffzentrum Wilhelm Harbecke GmbH', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
192,9894,"(['Bayerische Blumen Zentrale GmbH, Großhandel für Blumen, Pflanzen, Deko- und Floristikbedarf, Eigene Gärtnereien, Münchner Str. 2a, 85599 Parsdorf bei München', ['/kontakt/impressum.html'], None], 'Münchener Str. 2a 85599 Parsdorf')","['Bayerische Blumen Zentrale GmbH, Großhandel für Blumen, Pflanzen, Deko- und Floristikbedarf, Eigene Gärtnereien, Münchner Str. 2a, 85599 Parsdorf bei München', ['/kontakt/impressum.html'], None]",Münchener Str. 2a 85599 Parsdorf,"[51.27476, 6.79986]"
193,9895,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
194,9896,"(['PAGE TITLE: BECK GmbH & Co. Elektronik Bauelemente KG', ['index.php?id=impressum-elektronik'], None], 'Eltersdorfer Str. 7 90425 Nürnberg')","['PAGE TITLE: BECK GmbH & Co. Elektronik Bauelemente KG', ['index.php?id=impressum-elektronik'], None]",Eltersdorfer Str. 7 90425 Nürnberg,"[51.27476, 6.79986]"
195,9897,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
196,9898,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
197,9899,"(['2018 bemondis GmbH', ['de/impressum.htm'], None], 'NO!')","['2018 bemondis GmbH', ['de/impressum.htm'], None]",NO!,"[51.27476, 6.79986]"
198,9900,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
199,9901,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
200,9902,"(['PAGE TITLE: Bergmann Maschinenbau ', ['https://www.bergmann-mb.de/impressum/'], None], 'Essener Straße 7 49716 Meppen')","['PAGE TITLE: Bergmann Maschinenbau ', ['https://www.bergmann-mb.de/impressum/'], None]",Essener Straße 7 49716 Meppen,"[51.27476, 6.79986]"
201,9903,"(['2015-2018 Domainfreunde GmbH   ', [None], None], None)","['2015-2018 Domainfreunde GmbH   ', [None], None]",,"[-1.0, -1.0]"
202,9904,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
203,9905,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
204,9906,"(['PAGE TITLE: Domain Default page', [None], None], None)","['PAGE TITLE: Domain Default page', [None], None]",,"[-1.0, -1.0]"
205,9907,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
206,9908,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
207,9909,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
208,9910,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
209,9911,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
210,9912,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
211,9913,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
212,9914,"(['PAGE TITLE: Gartencenter Ostmann grün erleben  Ostmann', ['impressum/'], None], 'Blumen Ostmann GmbH Ahlhorner Str. 25-29,\xa049429 Visbek')","['PAGE TITLE: Gartencenter Ostmann grün erleben  Ostmann', ['impressum/'], None]","Blumen Ostmann GmbH Ahlhorner Str. 25-29, 49429 Visbek","[51.27476, 6.79986]"
213,9915,"(['PAGE TITLE: Elektronikfertigung, Elektronikentwicklung, Elektronikreparatur - BMK Group', ['impressum-agb/'], None], 'NO!')","['PAGE TITLE: Elektronikfertigung, Elektronikentwicklung, Elektronikreparatur - BMK Group', ['impressum-agb/'], None]",NO!,"[51.27476, 6.79986]"
214,9916,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
215,9917,"(['2018 Böhmer Systemtechnik GmbH - Realisiert von Bernd Blum und Serious Marketing - WordPress Hosting von WLWP', ['https://boehmer-systemtechnik.de/impressum/'], None], 'NO!')","['2018 Böhmer Systemtechnik GmbH - Realisiert von Bernd Blum und Serious Marketing - WordPress Hosting von WLWP', ['https://boehmer-systemtechnik.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
216,9918,"(['PAGE TITLE: Bonanza', ['/impressum'], None], 'Auf der Zinnen 1 - Im Karlsbau 79098 Freiburg')","['PAGE TITLE: Bonanza', ['/impressum'], None]",Auf der Zinnen 1 - Im Karlsbau 79098 Freiburg,"[51.27476, 6.79986]"
217,9919,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
218,9920,"(['PAGE TITLE: BRATA', [None], None], None)","['PAGE TITLE: BRATA', [None], None]",,"[-1.0, -1.0]"
219,9921,"(['PAGE TITLE: Gebäudereinigung für Sauberkeit und Hygiene - Braun Clean-Service', ['/meta/impressum.html'], None], 'NO!')","['PAGE TITLE: Gebäudereinigung für Sauberkeit und Hygiene - Braun Clean-Service', ['/meta/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
220,9922,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
221,9923,"(['PAGE TITLE: Brenner Verpackung', ['https://brennerverpackung.de/impressum/'], None], 'Schorn 1 82319 Starnberg')","['PAGE TITLE: Brenner Verpackung', ['https://brennerverpackung.de/impressum/'], None]",Schorn 1 82319 Starnberg,"[51.27476, 6.79986]"
222,9924,"(['PAGE TITLE: Herzlich Willkommen', [None], None], None)","['PAGE TITLE: Herzlich Willkommen', [None], None]",,"[-1.0, -1.0]"
223,9925,"(['PAGE TITLE: Krane von Brunnhuber ', ['/impressum/'], None], 'Schallerstr. 3-11 D – 86154 Augsburg')","['PAGE TITLE: Krane von Brunnhuber ', ['/impressum/'], None]",Schallerstr. 3-11 D – 86154 Augsburg,"[51.27476, 6.79986]"
224,9926,"(['2017 Dietze GroupImprint / Legal Terms', [None], None], None)","['2017 Dietze GroupImprint / Legal Terms', [None], None]",,"[-1.0, -1.0]"
225,9927,"(['2018 BURGER Technologie GmbH', ['/impressum.php'], None], 'Industriering 27 D - 96149 Breitengüßbach')","['2018 BURGER Technologie GmbH', ['/impressum.php'], None]",Industriering 27 D - 96149 Breitengüßbach,"[51.27476, 6.79986]"
226,9928,"(['Copyright 1996 - document.write(new Date().getFullYear());   |   Burghardt+Schmidt GmbH   |   All Rights Reserved   |   IMPRESSUM  |   DATENSCHUTZ  |\t', ['https://b-s-germany.de/kontakt/impressum/'], None], 'NO!')","['Copyright 1996 - document.write(new Date().getFullYear());   |   Burghardt+Schmidt GmbH   |   All Rights Reserved   |   IMPRESSUM  |   DATENSCHUTZ  |\t', ['https://b-s-germany.de/kontakt/impressum/'], None]",NO!,"[51.27476, 6.79986]"
227,9929,"(['2018 xt:Commerce', [None], None], None)","['2018 xt:Commerce', [None], None]",,"[-1.0, -1.0]"
228,9930,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
229,9931,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
230,9932,"(['PAGE TITLE: Carl Hinnerwisch Verlag GmbH & Co. KG', ['impressum.php'], None], 'Handwerkerstr. 3 58135 Hagen Haspe')","['PAGE TITLE: Carl Hinnerwisch Verlag GmbH & Co. KG', ['impressum.php'], None]",Handwerkerstr. 3 58135 Hagen Haspe,"[51.27476, 6.79986]"
231,9933,"(['- Alle Rechte vorbehalten * Alle Preise inkl. gesetzl. Mehrwertsteuer zzgl. Versandkosten und ggf. Nachnahmegebühren, wenn nicht anders beschrieben', ['https://www.caseking.de/impressum\n'], None], 'NO!')","['- Alle Rechte vorbehalten * Alle Preise inkl. gesetzl. Mehrwertsteuer zzgl. Versandkosten und ggf. Nachnahmegebühren, wenn nicht anders beschrieben', ['https://www.caseking.de/impressum\n'], None]",NO!,"[51.27476, 6.79986]"
232,9934,"(['PAGE TITLE: SPIE Nuhn', ['/impressum/'], None], 'NO!')","['PAGE TITLE: SPIE Nuhn', ['/impressum/'], None]",NO!,"[51.27476, 6.79986]"
233,9935,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
234,9936,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
235,9937,"(['PAGE TITLE: Claus Gebäudereinigung GmbH & Co. KG – Wir sorgen für einen klaren Durchblick.', ['https://www.claus-gebaeudereinigung.de/impressum/'], None], 'NO!')","['PAGE TITLE: Claus Gebäudereinigung GmbH & Co. KG – Wir sorgen für einen klaren Durchblick.', ['https://www.claus-gebaeudereinigung.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
236,9938,"([""PAGE TITLE: Cleaner's Gebäudereinigung & Diensleistungen e.K."", ['impressum.html'], None], 'Schäufeleinstraße 5 80687 München')","[""PAGE TITLE: Cleaner's Gebäudereinigung & Diensleistungen e.K."", ['impressum.html'], None]",Schäufeleinstraße 5 80687 München,"[51.27476, 6.79986]"
237,9939,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
238,9940,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
239,9941,"(['PAGE TITLE: COLLOMIX', [None], None], None)","['PAGE TITLE: COLLOMIX', [None], None]",,"[-1.0, -1.0]"
240,9942,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
241,9943,"(['PAGE TITLE: ', ['https://www.conrad-modelle.de/impressum/'], None], 'Birkgartenstr. 15 90562 Kalchreuth')","['PAGE TITLE: ', ['https://www.conrad-modelle.de/impressum/'], None]",Birkgartenstr. 15 90562 Kalchreuth,"[51.27476, 6.79986]"
242,9944,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
243,9945,"(['PAGE TITLE: Fertiggaragen Direkt vom Hersteller! - DAHMIT', ['/impressum/'], None], 'NO!')","['PAGE TITLE: Fertiggaragen Direkt vom Hersteller! - DAHMIT', ['/impressum/'], None]",NO!,"[51.27476, 6.79986]"
244,9946,"(['PAGE TITLE: \n\t\tDawedeit – Stanz- und Umformtechnik\t', ['/impressum'], None], 'NO!')","['PAGE TITLE: \n\t\tDawedeit – Stanz- und Umformtechnik\t', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
245,9947,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
246,9948,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
247,9949,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
248,9950,"(['PAGE TITLE: Z.Zt. ohne Inhalte', [None], None], None)","['PAGE TITLE: Z.Zt. ohne Inhalte', [None], None]",,"[-1.0, -1.0]"
249,9951,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
250,9952,"(['DELTA-MÖBEL Handelsgesellschaft mbH', ['http://www.delta-moebel.de/de/impressum.html'], None], 'Günzburger Str. 38 89347 Bubesheim')","['DELTA-MÖBEL Handelsgesellschaft mbH', ['http://www.delta-moebel.de/de/impressum.html'], None]",Günzburger Str. 38 89347 Bubesheim,"[51.27476, 6.79986]"
251,9953,"(['2018 DELVIS GmbH. Alle Rechte vorbehalten.', ['/kontakt/impressum'], None], 'Am Heilbrunnen 47 D-72766 Reutlingen')","['2018 DELVIS GmbH. Alle Rechte vorbehalten.', ['/kontakt/impressum'], None]",Am Heilbrunnen 47 D-72766 Reutlingen,"[51.27476, 6.79986]"
252,9954,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
253,9955,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
254,9956,"(['JORDAHL GmbH ', ['/de/230/impressum/'], None], 'NO!')","['JORDAHL GmbH ', ['/de/230/impressum/'], None]",NO!,"[51.27476, 6.79986]"
255,9957,"(['PAGE TITLE: DFS-Diamon - Produkte für Zahnmedizin und Zahntechnik ', ['/de/impressum'], None], 'Ländenstraße 1 D - 93339 Riedenburg')","['PAGE TITLE: DFS-Diamon - Produkte für Zahnmedizin und Zahntechnik ', ['/de/impressum'], None]",Ländenstraße 1 D - 93339 Riedenburg,"[51.27476, 6.79986]"
256,9958,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
257,9959,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
258,9960,"(['2018. Alle Rechte vorbehalten', ['https://www.marquardt-medizintechnik.de/de-DE/impressum/'], None], 'NO!')","['2018. Alle Rechte vorbehalten', ['https://www.marquardt-medizintechnik.de/de-DE/impressum/'], None]",NO!,"[51.27476, 6.79986]"
259,9961,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
260,9962,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
261,9963,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
262,9964,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
263,9965,"(['PAGE TITLE: Leiterplattenbestückung, Kabelkonfektionierung und Industrieelektronik', ['https://www.dommel.de/impressum/'], None], 'NO!')","['PAGE TITLE: Leiterplattenbestückung, Kabelkonfektionierung und Industrieelektronik', ['https://www.dommel.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
264,9966,"(['PAGE TITLE: CNC Metallbearbeitung Blechbearbeitung Leipzig Sachsen', [None], None], None)","['PAGE TITLE: CNC Metallbearbeitung Blechbearbeitung Leipzig Sachsen', [None], None]",,"[-1.0, -1.0]"
265,9967,"(['PAGE TITLE: DRAENERT Möbelmanufaktur für Esstische, Couchtische & Stühle', ['/de/unternehmen/impressum.html'], None], 'Steigwiesen 3 88090 Immenstaad / Bodensee, Deutschland')","['PAGE TITLE: DRAENERT Möbelmanufaktur für Esstische, Couchtische & Stühle', ['/de/unternehmen/impressum.html'], None]","Steigwiesen 3 88090 Immenstaad / Bodensee, Deutschland","[51.27476, 6.79986]"
266,9968,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
267,9969,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
268,9970,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
269,9971,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
270,9972,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
271,9973,"(['PAGE TITLE: Outlook', [None], None], None)","['PAGE TITLE: Outlook', [None], None]",,"[-1.0, -1.0]"
272,9974,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
273,9975,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
274,9976,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
275,9977,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
276,9978,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
277,9979,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
278,9980,"(['2006, Weinstadt, Created by INTERMENUE', [None], None], None)","['2006, Weinstadt, Created by INTERMENUE', [None], None]",,"[-1.0, -1.0]"
279,9981,"(['PAGE TITLE: \nEURONICS XXL Eickhoff in Warstein-Belecke', ['/xxl-warstein-eickhoff/hilfe-infos/rechtliches/impressum/'], None], 'NO!')","['PAGE TITLE: \nEURONICS XXL Eickhoff in Warstein-Belecke', ['/xxl-warstein-eickhoff/hilfe-infos/rechtliches/impressum/'], None]",NO!,"[51.27476, 6.79986]"
280,9982,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
281,9983,"(['PAGE TITLE: Fachhandelspartner für Industrie, Handwerk und Gewerbe\xa0', ['http://www.eisen-fendt.de/impressum/'], None], 'NO!')","['PAGE TITLE: Fachhandelspartner für Industrie, Handwerk und Gewerbe\xa0', ['http://www.eisen-fendt.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
282,9984,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
283,9985,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
284,9986,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
285,9987,"(['PAGE TITLE: Automatisierungstechnik Antriebstechnik  technische Gebäudeausrüstung Lebensmittel Automobil Fördertechnik Maschinenbau', ['/impressum'], None], 'Otto-Lilienthal-Straße 1 49134 Wallenhorst')","['PAGE TITLE: Automatisierungstechnik Antriebstechnik  technische Gebäudeausrüstung Lebensmittel Automobil Fördertechnik Maschinenbau', ['/impressum'], None]",Otto-Lilienthal-Straße 1 49134 Wallenhorst,"[51.27476, 6.79986]"
286,9988,"(['PAGE TITLE: Raisch Maler Gipser Lackierer Energieberatung', [None], None], None)","['PAGE TITLE: Raisch Maler Gipser Lackierer Energieberatung', [None], None]",,"[-1.0, -1.0]"
287,9989,"(['Copyright 2018 - Eltra Elektromaschinen- und Transformatorenbau GmbH - Alle Recht vorbehalten', ['https://eltra-trafo.de/impressum/'], None], 'NO!')","['Copyright 2018 - Eltra Elektromaschinen- und Transformatorenbau GmbH - Alle Recht vorbehalten', ['https://eltra-trafo.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
288,9990,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
289,9991,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
290,9992,"(['PAGE TITLE: EPI GmbH', ['/impressum'], None], 'Kölner Straße 13 45661 Recklinghausen')","['PAGE TITLE: EPI GmbH', ['/impressum'], None]",Kölner Straße 13 45661 Recklinghausen,"[51.27476, 6.79986]"
291,9993,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
292,9994,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
293,9995,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
294,9996,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
295,9997,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
296,9998,"(['2010-2018 esa Elektroschaltanlagen GmbH | Service by guido-bree.de', ['./../kontakt/impressum.php'], None], 'NO!')","['2010-2018 esa Elektroschaltanlagen GmbH | Service by guido-bree.de', ['./../kontakt/impressum.php'], None]",NO!,"[51.27476, 6.79986]"
297,9999,"(['PAGE TITLE: Willkommen.\xa0- ETW Energietechnik GmbH - BHKW - Blockheizkraftwerke ', ['impressum/'], None], 'Ferdinand-Zeppelin-Straße 19 D - 47445 Moers')","['PAGE TITLE: Willkommen.\xa0- ETW Energietechnik GmbH - BHKW - Blockheizkraftwerke ', ['impressum/'], None]",Ferdinand-Zeppelin-Straße 19 D - 47445 Moers,"[51.27476, 6.79986]"
298,10000,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
299,10001,"(['2018 eyevis. All rights reserved\r', ['/meta/impressum.html'], None], 'Hundsschleestraße 23 D - 72766 Reutlingen')","['2018 eyevis. All rights reserved\r', ['/meta/impressum.html'], None]",Hundsschleestraße 23 D - 72766 Reutlingen,"[51.27476, 6.79986]"
300,10002,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
301,10003,"(['PAGE TITLE: CONZEN Bilderrahmen-Manufaktur ', ['https://www.conzen.de/impressum'], None], 'NO!')","['PAGE TITLE: CONZEN Bilderrahmen-Manufaktur ', ['https://www.conzen.de/impressum'], None]",NO!,"[51.27476, 6.79986]"
302,10004,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
