,0,1,infos,street,geocoded
227,1305,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
228,1306,"(['2018 HAWE Hydraulik SE', ['/de-de/impressum/'], None], 'Einsteinring 17 85609 Aschheim/München')","['2018 HAWE Hydraulik SE', ['/de-de/impressum/'], None]",Einsteinring 17 85609 Aschheim/München,"[51.27476, 6.79986]"
229,1307,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
230,1308,"(['PAGE TITLE: W. Nusser GmbH ', ['/impressum'], None], 'NO!')","['PAGE TITLE: W. Nusser GmbH ', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
231,1309,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
232,1310,"(['2018 Schultze & BraunImpressumDatenschutzHaftungsausschluss{""@context"": ""http://schema.org"",""@type"": ""WebSite"",""name"": ""Schultze & Braun"",""url"": ""https://www.schultze-braun.de/"",""sameAs"": [""https://twitter.com/schultzebraun"",""https://www.youtube.com/channel/UCBFbLmf3cwfz8lciQQGZQMA"",""https://www.linkedin.com/company/schultze-&-braun-gmbh"",""https://plus.google.com/103045474310573655304"",""https://www.xing.com/companies/schultze&braun""]}Besuchen Sie diese Webseite, so speichert unser Server möglicherweise Cookie-Dateien auf Ihrem Computer. Eventuell wird in Ihrem Webbrowser eine Aufforderung eingeblendet, diese Dateien zu akzeptieren, sofern in Ihren Browsereinstellungen nicht eine automatische Annahme aller Cookies konfiguriert ist. Mehr Informationen finden Sie in unserer DatenschutzerklärungOK', ['/rechtliches/impressum/'], None], 'Eisenbahnstraße 19-23 77855 Achern')","['2018 Schultze & BraunImpressumDatenschutzHaftungsausschluss{""@context"": ""http://schema.org"",""@type"": ""WebSite"",""name"": ""Schultze & Braun"",""url"": ""https://www.schultze-braun.de/"",""sameAs"": [""https://twitter.com/schultzebraun"",""https://www.youtube.com/channel/UCBFbLmf3cwfz8lciQQGZQMA"",""https://www.linkedin.com/company/schultze-&-braun-gmbh"",""https://plus.google.com/103045474310573655304"",""https://www.xing.com/companies/schultze&braun""]}Besuchen Sie diese Webseite, so speichert unser Server möglicherweise Cookie-Dateien auf Ihrem Computer. Eventuell wird in Ihrem Webbrowser eine Aufforderung eingeblendet, diese Dateien zu akzeptieren, sofern in Ihren Browsereinstellungen nicht eine automatische Annahme aller Cookies konfiguriert ist. Mehr Informationen finden Sie in unserer DatenschutzerklärungOK', ['/rechtliches/impressum/'], None]",Eisenbahnstraße 19-23 77855 Achern,"[51.27476, 6.79986]"
233,1311,"(['2018\xa0Evangelische Stifung Alsterdorf', ['footer/impressum.html'], None], 'Alsterdorfer Markt 4/ PF 50 22297 Hamburg')","['2018\xa0Evangelische Stifung Alsterdorf', ['footer/impressum.html'], None]",Alsterdorfer Markt 4/ PF 50 22297 Hamburg,"[51.27476, 6.79986]"
234,1312,"(['Copyright SCHRAG GmbH 2018', ['https://www.schrag.de/impressum/'], None], 'NO!')","['Copyright SCHRAG GmbH 2018', ['https://www.schrag.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
235,1313,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
236,1314,"(['PAGE TITLE: Stadtbau Würzburg GmbH ', ['/wir/informationen/impressum/index.html'], None], 'Ludwigstraße 8 97070 Würzburg')","['PAGE TITLE: Stadtbau Würzburg GmbH ', ['/wir/informationen/impressum/index.html'], None]",Ludwigstraße 8 97070 Würzburg,"[51.27476, 6.79986]"
237,1315,"(['PAGE TITLE: Willkommen bei Domus Mea', ['https://www.domus-mea.de/impressum/'], None], 'Obere Bahnhofstr. 17 D-83457 Bayerisch Gmain')","['PAGE TITLE: Willkommen bei Domus Mea', ['https://www.domus-mea.de/impressum/'], None]",Obere Bahnhofstr. 17 D-83457 Bayerisch Gmain,"[51.27476, 6.79986]"
238,1316,"(['2018 STM Stahl - Vertriebs - GmbH. Alle Rechte vorbehalten.        \xa0 \xa0      Navigation ProdukteDer STM-StahlkatalogProduktübersichtHinweisLeistungenBeratungSägenFräsenLagerLaborVersandNewsNewsSTM entdeckenMehr-Wert-StahlWie alles begannVerhaltenskodexZertifikateStellenangebotePartnerKontaktHier sind Sie richtigNiederlassungenFAQSTM-Broschüre    ', ['impressum/'], None], 'Bussardstraße 10 D-82166 Gräfelfing')","['2018 STM Stahl - Vertriebs - GmbH. Alle Rechte vorbehalten.        \xa0 \xa0      Navigation ProdukteDer STM-StahlkatalogProduktübersichtHinweisLeistungenBeratungSägenFräsenLagerLaborVersandNewsNewsSTM entdeckenMehr-Wert-StahlWie alles begannVerhaltenskodexZertifikateStellenangebotePartnerKontaktHier sind Sie richtigNiederlassungenFAQSTM-Broschüre    ', ['impressum/'], None]",Bussardstraße 10 D-82166 Gräfelfing,"[51.27476, 6.79986]"
239,1317,"(['PAGE TITLE: ZAPF GmbH ', ['impressum.php'], None], 'Nürnberger Straße 38 D-95448 Bayreuth')","['PAGE TITLE: ZAPF GmbH ', ['impressum.php'], None]",Nürnberger Straße 38 D-95448 Bayreuth,"[51.27476, 6.79986]"
240,1318,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
241,1319,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
242,1320,"(['PAGE TITLE: Tierheim ', ['/impressum.html'], None], 'NO!')","['PAGE TITLE: Tierheim ', ['/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
243,1321,"(['PAGE TITLE: UBH Group DE-92263 Ebermannsdorf ', ['/impressum2/'], None], 'NO!')","['PAGE TITLE: UBH Group DE-92263 Ebermannsdorf ', ['/impressum2/'], None]",NO!,"[51.27476, 6.79986]"
244,1322,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
245,1323,"(['PAGE TITLE: Herzlich Willkommen!', [None], None], None)","['PAGE TITLE: Herzlich Willkommen!', [None], None]",,"[-1.0, -1.0]"
246,1324,"(['PAGE TITLE:  Willkommen · SCHLIE Hydraulik-Service GmbH', [None], None], None)","['PAGE TITLE:  Willkommen · SCHLIE Hydraulik-Service GmbH', [None], None]",,"[-1.0, -1.0]"
247,1325,"(['PAGE TITLE: Optische und taktile Messtechnik, Automation, 3D Digitalisierung, CAD', ['/service/impressum/'], None], 'NO!')","['PAGE TITLE: Optische und taktile Messtechnik, Automation, 3D Digitalisierung, CAD', ['/service/impressum/'], None]",NO!,"[51.27476, 6.79986]"
248,1326,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
249,1327,"(['PAGE TITLE: WEB33.de - Home', ['/impressum'], None], 'NO!')","['PAGE TITLE: WEB33.de - Home', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
250,1328,"(['PAGE TITLE: GeraMond ', ['https://verlagshaus24.de/impressum'], None], 'NO!')","['PAGE TITLE: GeraMond ', ['https://verlagshaus24.de/impressum'], None]",NO!,"[51.27476, 6.79986]"
251,1329,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
252,1330,"(['PAGE TITLE: MEIERGUSS', ['impressum.html'], None], 'NO!')","['PAGE TITLE: MEIERGUSS', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
253,1331,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
254,1332,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
255,1333,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
256,1334,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
257,1335,"(['WIEGEL Gebäudetechnik GmbH', ['impressum.html'], None], 'NO!')","['WIEGEL Gebäudetechnik GmbH', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
258,1336,"(['2018 Scobalit-Werke', ['impressum.html'], None], 'Bahnhofstr. 51-57 77746 Schutterwald')","['2018 Scobalit-Werke', ['impressum.html'], None]",Bahnhofstr. 51-57 77746 Schutterwald,"[51.27476, 6.79986]"
259,1337,"(['Copyright 2018\t\t\t\t\tAbena.de', ['https://www.abena.de/impressum/'], None], 'NO!')","['Copyright 2018\t\t\t\t\tAbena.de', ['https://www.abena.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
260,1338,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
261,1339,"(['PAGE TITLE: Gebäudetechnik: Heizung, Klima, Lüftung, Kälte & mehr ', ['https://www.kaeuffer.de/impressum/'], None], 'Obere Austr. 1 55120 Mainz')","['PAGE TITLE: Gebäudetechnik: Heizung, Klima, Lüftung, Kälte & mehr ', ['https://www.kaeuffer.de/impressum/'], None]",Obere Austr. 1 55120 Mainz,"[51.27476, 6.79986]"
262,1340,"(['2018 SGS SA', [None], None], None)","['2018 SGS SA', [None], None]",,"[-1.0, -1.0]"
263,1341,"(['PAGE TITLE: SternKarl - Startseite', ['/index.php/impressum'], None], 'Brunnwiesenstr. 8-10 D-94469 Deggendorf')","['PAGE TITLE: SternKarl - Startseite', ['/index.php/impressum'], None]",Brunnwiesenstr. 8-10 D-94469 Deggendorf,"[51.27476, 6.79986]"
264,1342,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
265,1343,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
266,1344,"(['PAGE TITLE: Perpedes: Home', ['footer-navi/rechtliches/impressum/'], None], 'Härtwasen 8-14 73252 Lenningen')","['PAGE TITLE: Perpedes: Home', ['footer-navi/rechtliches/impressum/'], None]",Härtwasen 8-14 73252 Lenningen,"[51.27476, 6.79986]"
267,1345,"(['BENZ GmbH Werkzeugsysteme - Alle Rechte vorbehalten.', ['/de/unternehmen/impressum'], None], 'NO!')","['BENZ GmbH Werkzeugsysteme - Alle Rechte vorbehalten.', ['/de/unternehmen/impressum'], None]",NO!,"[51.27476, 6.79986]"
268,1346,"(['Copyright 2017, Mineralölverbundleitung GmbH Schwedt', ['impressum/impressum.html'], None], 'NO!')","['Copyright 2017, Mineralölverbundleitung GmbH Schwedt', ['impressum/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
269,1347,"(['2018 FiNet Financial Services Network AG', ['/impressum.html'], None], 'Neue Kasseler Str. 62 C-E 35039 Marburg')","['2018 FiNet Financial Services Network AG', ['/impressum.html'], None]",Neue Kasseler Str. 62 C-E 35039 Marburg,"[51.27476, 6.79986]"
270,1348,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
271,1349,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
272,1350,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
273,1351,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
274,1352,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
275,1353,"(['2018 Autohaus Dallgow GmbH', ['https://www.volkswagen-autohaus-dallgow.de/de/rechtliches/impressum.html'], None], 'NO!')","['2018 Autohaus Dallgow GmbH', ['https://www.volkswagen-autohaus-dallgow.de/de/rechtliches/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
276,1354,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
277,1355,"(['THS STEUERBERATUNGSGESELLSCHAFT mbH 2013', ['https://treuhand-saar.de/de/impressum'], None], 'Königsbahnstraße 5 D-66538 Neunkirchen')","['THS STEUERBERATUNGSGESELLSCHAFT mbH 2013', ['https://treuhand-saar.de/de/impressum'], None]",Königsbahnstraße 5 D-66538 Neunkirchen,"[51.27476, 6.79986]"
278,1356,"(['PAGE TITLE: Bempflinger Lebensmittel GmbH - Standbodenbeutel, Private Label, Suppen, Saucen, Fertiggerichte, Fruchtzubereitungen', ['/kontakt/impressum/'], None], 'NO!')","['PAGE TITLE: Bempflinger Lebensmittel GmbH - Standbodenbeutel, Private Label, Suppen, Saucen, Fertiggerichte, Fruchtzubereitungen', ['/kontakt/impressum/'], None]",NO!,"[51.27476, 6.79986]"
279,1357,"(['PAGE TITLE: Wir schaffen Raum zum Leben ', ['/impressum'], None], 'Ludwig-van-Beethoven-Straße 12 85540 Haar')","['PAGE TITLE: Wir schaffen Raum zum Leben ', ['/impressum'], None]",Ludwig-van-Beethoven-Straße 12 85540 Haar,"[51.27476, 6.79986]"
280,1358,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
281,1359,"(['2010 MVZ Osthessen. Alle Rechte vorbehalten.\r', ['impressum.html'], None], 'Pacelliallee 4 36043 Fulda')","['2010 MVZ Osthessen. Alle Rechte vorbehalten.\r', ['impressum.html'], None]",Pacelliallee 4 36043 Fulda,"[51.27476, 6.79986]"
282,1360,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
283,1361,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
284,1362,"(['PAGE TITLE: Willkommen bei Wild Kunststofftechnik in Lichtenau ', ['impressum.html'], None], 'Im Gewerbegebiet 3 77839 Lichtenau')","['PAGE TITLE: Willkommen bei Wild Kunststofftechnik in Lichtenau ', ['impressum.html'], None]",Im Gewerbegebiet 3 77839 Lichtenau,"[51.27476, 6.79986]"
285,1363,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
286,1364,"(['PAGE TITLE: KanAm Grund', ['/topnavi/servicenavigation/impressum/'], None], 'MesseTurm 60308 Frankfurt am Main')","['PAGE TITLE: KanAm Grund', ['/topnavi/servicenavigation/impressum/'], None]",MesseTurm 60308 Frankfurt am Main,"[51.27476, 6.79986]"
287,1365,"(['Hydrotechnik GmbH, Limburg • Alle Rechte vorbehalten.', ['impressum/'], None], 'Beachten Sie bitte auch unsere neue Lieferadresse: Hydrotechnik GmbH, Stephanshügel 14, 65549 Limburg')","['Hydrotechnik GmbH, Limburg • Alle Rechte vorbehalten.', ['impressum/'], None]","Beachten Sie bitte auch unsere neue Lieferadresse: Hydrotechnik GmbH, Stephanshügel 14, 65549 Limburg","[51.27476, 6.79986]"
288,1366,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
289,1367,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
290,1368,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
291,1369,"(['Werner DieterichNews', ['https://www.stuttgart-tourist.de/impressum'], None], 'Rotebühlplatz 25 70178 Stuttgart')","['Werner DieterichNews', ['https://www.stuttgart-tourist.de/impressum'], None]",Rotebühlplatz 25 70178 Stuttgart,"[51.27476, 6.79986]"
292,1370,"(['2006, 2018 Virbac. All rights reserved', ['/home/rechtliches/impressum.html'], None], 'NO!')","['2006, 2018 Virbac. All rights reserved', ['/home/rechtliches/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
293,1371,"(['PAGE TITLE: Mesago Messe Frankfurt GmbH', [None], None], None)","['PAGE TITLE: Mesago Messe Frankfurt GmbH', [None], None]",,"[-1.0, -1.0]"
294,1372,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
295,1373,"(['PAGE TITLE: Plesk Onyx 17.5.3', [None], None], None)","['PAGE TITLE: Plesk Onyx 17.5.3', [None], None]",,"[-1.0, -1.0]"
296,1374,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
297,1375,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
298,1376,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
299,1377,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
300,1378,"(['PAGE TITLE: Default Parallels Plesk Panel Page', [None], None], None)","['PAGE TITLE: Default Parallels Plesk Panel Page', [None], None]",,"[-1.0, -1.0]"
301,1379,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
302,1380,"(['PAGE TITLE: REMA TIP TOP AG - RTT', ['/footer/impressum/'], None], 'Gruber Straße 65 85586 Poing, Deutschland')","['PAGE TITLE: REMA TIP TOP AG - RTT', ['/footer/impressum/'], None]","Gruber Straße 65 85586 Poing, Deutschland","[51.27476, 6.79986]"
303,1381,"(['PAGE TITLE:  Publicis Pixelpark ', ['impressum/'], None], 'Heidi-Kabel-Platz 2 20099 Hamburg')","['PAGE TITLE:  Publicis Pixelpark ', ['impressum/'], None]",Heidi-Kabel-Platz 2 20099 Hamburg,"[51.27476, 6.79986]"
304,1382,"(['PAGE TITLE: CadCabel - Verdrahtungssysteme', ['/con/cms/1/impressum-datenschutzerklaerung/'], None], 'NO!')","['PAGE TITLE: CadCabel - Verdrahtungssysteme', ['/con/cms/1/impressum-datenschutzerklaerung/'], None]",NO!,"[51.27476, 6.79986]"
305,1383,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
306,1384,"(['PAGE TITLE: AuE Kassel', ['/kontakt/impressum/'], None], 'NO!')","['PAGE TITLE: AuE Kassel', ['/kontakt/impressum/'], None]",NO!,"[51.27476, 6.79986]"
307,1385,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
308,1386,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
309,1387,"(['2018 Veolia', ['/impressum'], None], 'NO!')","['2018 Veolia', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
310,1388,"(['2018 Grayling', [None], None], None)","['2018 Grayling', [None], None]",,"[-1.0, -1.0]"
311,1389,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
312,1390,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
313,1391,"(['PAGE TITLE: Plesk 12.5.30', [None], None], None)","['PAGE TITLE: Plesk 12.5.30', [None], None]",,"[-1.0, -1.0]"
314,1392,"(['PAGE TITLE: Home - Jung, DMS & Cie.', ['https://www.jungdms.de/maklerpool/impressum/'], None], 'NO!')","['PAGE TITLE: Home - Jung, DMS & Cie.', ['https://www.jungdms.de/maklerpool/impressum/'], None]",NO!,"[51.27476, 6.79986]"
315,1393,"(['PAGE TITLE: Personaldienstleistungen\xa0-\xa0Personaldienstleistungen und Zeitarbeit Deutschland - Makra GmbH', ['https://www.makra-service.de/de/footer-navigation/impressum.html'], None], 'NO!')","['PAGE TITLE: Personaldienstleistungen\xa0-\xa0Personaldienstleistungen und Zeitarbeit Deutschland - Makra GmbH', ['https://www.makra-service.de/de/footer-navigation/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
316,1394,"(['PAGE TITLE: Hamburg Events', [None], None], None)","['PAGE TITLE: Hamburg Events', [None], None]",,"[-1.0, -1.0]"
317,1395,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
318,1396,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
319,1397,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
320,1398,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
321,1399,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
322,1400,"(['PAGE TITLE: \n      Handgefertigter Echtschmuck online kaufen✓21DIAMONDS\n', ['/seiten/impressum/'], None], 'Am Einlaß 1a 80469 München')","['PAGE TITLE: \n      Handgefertigter Echtschmuck online kaufen✓21DIAMONDS\n', ['/seiten/impressum/'], None]",Am Einlaß 1a 80469 München,"[51.27476, 6.79986]"
323,1401,"(['2018\xa0- EMT Ingenieurgesellschaft Dipl.-Ing. Hartmut Euer mbH - Alle Rechte vorbehalten!', ['/kontakt/impressum.html'], None], 'Grube 29 82377 Penzberg')","['2018\xa0- EMT Ingenieurgesellschaft Dipl.-Ing. Hartmut Euer mbH - Alle Rechte vorbehalten!', ['/kontakt/impressum.html'], None]",Grube 29 82377 Penzberg,"[51.27476, 6.79986]"
324,1402,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
325,1403,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
326,1404,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
327,1405,"(['PAGE TITLE: : Startseite', ['impressum.html'], None], 'NO!')","['PAGE TITLE: : Startseite', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
328,1406,"(['PAGE TITLE: ', ['https://www.kauschke.eu/impressum-und-anbieterkennzeichnung/'], None], 'NO!')","['PAGE TITLE: ', ['https://www.kauschke.eu/impressum-und-anbieterkennzeichnung/'], None]",NO!,"[51.27476, 6.79986]"
329,1407,"(['2018 Mundipharma. Alle Rechte vorbehalten.', ['/impressum.html'], None], 'De Saint-Exupéry-Straße 10 60549 Frankfurt am Main')","['2018 Mundipharma. Alle Rechte vorbehalten.', ['/impressum.html'], None]",De Saint-Exupéry-Straße 10 60549 Frankfurt am Main,"[51.27476, 6.79986]"
330,1408,"(['PAGE TITLE: GMS ', ['impressum.php'], None], 'GREBENAUER METALLBAU SCHREINER GMBH Am Berg 42 • 36323 Grebenau')","['PAGE TITLE: GMS ', ['impressum.php'], None]",GREBENAUER METALLBAU SCHREINER GMBH Am Berg 42 • 36323 Grebenau,"[51.27476, 6.79986]"
331,1409,"(['Copyright - RTS Contracting - 2018', ['https://rts-contracting.de/impressum/'], None], 'NO!')","['Copyright - RTS Contracting - 2018', ['https://rts-contracting.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
332,1410,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
333,1411,"(['2018 | Optica ist ein Unternehmen der Dr. Güldener Firmengruppe', ['/impressum/'], None], 'Marienstraße 10 70178 Stuttgart')","['2018 | Optica ist ein Unternehmen der Dr. Güldener Firmengruppe', ['/impressum/'], None]",Marienstraße 10 70178 Stuttgart,"[51.27476, 6.79986]"
334,1412,"(['PAGE TITLE: Arena Sportwetten GmbH ', [None], None], None)","['PAGE TITLE: Arena Sportwetten GmbH ', [None], None]",,"[-1.0, -1.0]"
335,1413,"(['1998–2016 asknet AG. All rights reserved. ', ['/impressum.html'], None], 'NO!')","['1998–2016 asknet AG. All rights reserved. ', ['/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
336,1414,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
337,1415,"(['PAGE TITLE: Startseite Komatsu Forest ', ['/impressum'], None], 'NO!')","['PAGE TITLE: Startseite Komatsu Forest ', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
338,1416,"(['PAGE TITLE: konsoleH :: Login', ['http://www.hetzner.de/hosting/legal/impressum'], None], 'NO!')","['PAGE TITLE: konsoleH :: Login', ['http://www.hetzner.de/hosting/legal/impressum'], None]",NO!,"[51.27476, 6.79986]"
339,1417,"(['2016 BERNING Maschinenfabrik GmbH', ['impressum.html'], None], 'Jahnstraße 2 D-35066 Frankenberg')","['2016 BERNING Maschinenfabrik GmbH', ['impressum.html'], None]",Jahnstraße 2 D-35066 Frankenberg,"[51.27476, 6.79986]"
340,1418,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
341,1419,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
342,1420,"(['Chemotechnik Abstatt GmbH | Beilsteiner Straße 38 | 74232 Abstatt', ['https://www.chemotechnik.de/meta/impressum/'], None], 'NO!')","['Chemotechnik Abstatt GmbH | Beilsteiner Straße 38 | 74232 Abstatt', ['https://www.chemotechnik.de/meta/impressum/'], None]",NO!,"[51.27476, 6.79986]"
343,1421,"(['PAGE TITLE: Motorisierung für Rollladen, Jalousie, Markise und Tor', ['https://www.somfy.de/impressum'], None], 'NO!')","['PAGE TITLE: Motorisierung für Rollladen, Jalousie, Markise und Tor', ['https://www.somfy.de/impressum'], None]",NO!,"[51.27476, 6.79986]"
344,1422,"(['PAGE TITLE: Bundesdruckerei - Sichere Digitalisierung für Ihr Unternehmen', ['/de/1209-impressum'], None], 'Kommandantenstraße 18 10969 Berlin')","['PAGE TITLE: Bundesdruckerei - Sichere Digitalisierung für Ihr Unternehmen', ['/de/1209-impressum'], None]",Kommandantenstraße 18 10969 Berlin,"[51.27476, 6.79986]"
345,1423,"(['PAGE TITLE: Home - Richard Köstner AG', ['servicepages/impressum/'], None], 'Karl-Eibl-Straße 44+48 91413 Neustadt an der Aisch')","['PAGE TITLE: Home - Richard Köstner AG', ['servicepages/impressum/'], None]",Karl-Eibl-Straße 44+48 91413 Neustadt an der Aisch,"[51.27476, 6.79986]"
346,1424,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
347,1425,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
348,1426,"(['PAGE TITLE: Home / Strähle Raum-Systeme', ['/de/impressum/'], None], 'NO!')","['PAGE TITLE: Home / Strähle Raum-Systeme', ['/de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
349,1427,"(['PAGE TITLE: ', [None], None], None)","['PAGE TITLE: ', [None], None]",,"[-1.0, -1.0]"
350,1428,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
351,1429,"(['2018 baramundi software AG. All rights reserved.\r', ['/unternehmen/rechtliche-hinweise/impressum/'], None], 'Beim Glaspalast 1 86153 Augsburg')","['2018 baramundi software AG. All rights reserved.\r', ['/unternehmen/rechtliche-hinweise/impressum/'], None]",Beim Glaspalast 1 86153 Augsburg,"[51.27476, 6.79986]"
352,1430,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
353,1431,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
354,1432,"(['2008-2018 Müller-BBM Projektmanagement GmbH ⋅ Robert-Koch-Straße 11 ⋅ D-82152 Planegg/München ⋅ Impressum', ['impressum/'], None], 'Robert-Koch-Straße 11 D-82152 Planegg')","['2008-2018 Müller-BBM Projektmanagement GmbH ⋅ Robert-Koch-Straße 11 ⋅ D-82152 Planegg/München ⋅ Impressum', ['impressum/'], None]",Robert-Koch-Straße 11 D-82152 Planegg,"[51.27476, 6.79986]"
355,1433,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
356,1434,"(['PAGE TITLE: ARS Altmann AG Automobillogistik ', ['https://www.ars-altmann.de/de/impressum/'], None], 'NO!')","['PAGE TITLE: ARS Altmann AG Automobillogistik ', ['https://www.ars-altmann.de/de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
357,1435,"(['PAGE TITLE: Thüga SmartService', ['https://smartservice.de/nuetzliche-links/impressum-2/'], None], 'NO!')","['PAGE TITLE: Thüga SmartService', ['https://smartservice.de/nuetzliche-links/impressum-2/'], None]",NO!,"[51.27476, 6.79986]"
358,1436,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
359,1437,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
360,1438,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
361,1439,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
362,1440,"(['TUI Wolters -\xa0Ferienhaus & Ferienwohnung bei TUI Ferienhaus buchen', ['impressum.html'], None], 'NO!')","['TUI Wolters -\xa0Ferienhaus & Ferienwohnung bei TUI Ferienhaus buchen', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
363,1441,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
364,1442,"(['PAGE TITLE: Holzverarbeitung - Josef Winkelheide GmbH in Senden', ['/impressum.php'], None], 'NO!')","['PAGE TITLE: Holzverarbeitung - Josef Winkelheide GmbH in Senden', ['/impressum.php'], None]",NO!,"[51.27476, 6.79986]"
365,1443,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
366,1444,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
367,1445,"(['PAGE TITLE:  Nachhilfe · Professionell & Individuell - Studienkreis.de', ['/impressum/'], None], 'Universitätsstraße 104 44799 Bochum')","['PAGE TITLE:  Nachhilfe · Professionell & Individuell - Studienkreis.de', ['/impressum/'], None]",Universitätsstraße 104 44799 Bochum,"[51.27476, 6.79986]"
