,0,1,infos,street,geocoded
242,6710,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
243,6711,"(['Pitthan GmbH', ['impressum.html'], None], 'Koblenz-Olper-Str.99 57548 Kirchen')","['Pitthan GmbH', ['impressum.html'], None]",Koblenz-Olper-Str.99 57548 Kirchen,"[51.27476, 6.79986]"
244,6712,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
245,6713,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
246,6714,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
247,6715,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
248,6716,"(['und DEOS© Technologien.', ['de/impressum.html'], None], 'NO!')","['und DEOS© Technologien.', ['de/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
249,6717,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
250,6718,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
251,6719,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
252,6720,"(['PAGE TITLE: Home: Röber Kunststoffe', ['impressum-agb/'], None], 'NO!')","['PAGE TITLE: Home: Röber Kunststoffe', ['impressum-agb/'], None]",NO!,"[51.27476, 6.79986]"
253,6721,"(['PAGE TITLE: Willkommen bei Alhäuser + König ', ['http://www.auk-ing.de/impressum'], None], 'NO!')","['PAGE TITLE: Willkommen bei Alhäuser + König ', ['http://www.auk-ing.de/impressum'], None]",NO!,"[51.27476, 6.79986]"
254,6722,"(['PAGE TITLE: Cinexx Hachenburg - Kinoprogramm und Veranstaltungen in Hachenburg', [None], None], None)","['PAGE TITLE: Cinexx Hachenburg - Kinoprogramm und Veranstaltungen in Hachenburg', [None], None]",,"[-1.0, -1.0]"
255,6723,"(['PAGE TITLE: Druckerei Hachenburg - Wir machen Ihre Ideen sichtbar', ['https://www.druckerei-hachenburg.de/das-sind-wir/impressum/'], None], 'NO!')","['PAGE TITLE: Druckerei Hachenburg - Wir machen Ihre Ideen sichtbar', ['https://www.druckerei-hachenburg.de/das-sind-wir/impressum/'], None]",NO!,"[51.27476, 6.79986]"
256,6724,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
257,6725,"(['2015 Parallels IP Holdings GmbH. All rights reserved. Odin and the Odin logo are trademarks of Parallels IP Holdings GmbH.', [None], None], None)","['2015 Parallels IP Holdings GmbH. All rights reserved. Odin and the Odin logo are trademarks of Parallels IP Holdings GmbH.', [None], None]",,"[-1.0, -1.0]"
258,6726,"(['PAGE TITLE: Home ', ['/impressum'], None], 'Hachenburger Straße 1 57629  Müschenbach')","['PAGE TITLE: Home ', ['/impressum'], None]",Hachenburger Straße 1 57629  Müschenbach,"[51.27476, 6.79986]"
259,6727,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
260,6728,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
261,6729,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
262,6730,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
263,6731,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
264,6732,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
265,6733,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
266,6734,"(['PAGE TITLE: Startseite - HEB GmbH Hagener Entsorgungsbetrieb', ['/impressum.html'], None], 'Fuhrparkstr. 14-20 58089 Hagen')","['PAGE TITLE: Startseite - HEB GmbH Hagener Entsorgungsbetrieb', ['/impressum.html'], None]",Fuhrparkstr. 14-20 58089 Hagen,"[51.27476, 6.79986]"
267,6735,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
268,6736,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
269,6737,"(['PAGE TITLE: Seit fast 100 Jahren - Raskopf GmbH Werkzeugbau und Formenbau', [None], None], None)","['PAGE TITLE: Seit fast 100 Jahren - Raskopf GmbH Werkzeugbau und Formenbau', [None], None]",,"[-1.0, -1.0]"
270,6738,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
271,6739,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
272,6740,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
273,6741,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
274,6742,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
275,6743,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
276,6744,"(['PAGE TITLE: Riepe: Startseite', ['links-unten/impressum/'], None], 'NO!')","['PAGE TITLE: Riepe: Startseite', ['links-unten/impressum/'], None]",NO!,"[51.27476, 6.79986]"
277,6745,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
278,6746,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
279,6747,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
280,6748,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
281,6749,"(['PAGE TITLE: VDF Federn - Index', ['/de/impressum.php'], None], 'Alemannenweg 25-27 58119 Hagen')","['PAGE TITLE: VDF Federn - Index', ['/de/impressum.php'], None]",Alemannenweg 25-27 58119 Hagen,"[51.27476, 6.79986]"
282,6750,"(['PAGE TITLE: Wanderreisen, Radreisen, Trekking- & Erlebnisreisen', ['/impressum.php'], None], 'NO!')","['PAGE TITLE: Wanderreisen, Radreisen, Trekking- & Erlebnisreisen', ['/impressum.php'], None]",NO!,"[51.27476, 6.79986]"
283,6751,"(['PAGE TITLE: ERDMANN UNTERNEHMENSGRUPPE – Eine weitere WordPress-Website', ['http://erdmanngruppe.de/impressum/'], None], 'Voerder Str. 90 58135 Hagen')","['PAGE TITLE: ERDMANN UNTERNEHMENSGRUPPE – Eine weitere WordPress-Website', ['http://erdmanngruppe.de/impressum/'], None]",Voerder Str. 90 58135 Hagen,"[51.27476, 6.79986]"
284,6752,"(['PAGE TITLE: konsoleH :: Login', ['http://www.hetzner.de/hosting/legal/impressum'], None], 'NO!')","['PAGE TITLE: konsoleH :: Login', ['http://www.hetzner.de/hosting/legal/impressum'], None]",NO!,"[51.27476, 6.79986]"
285,6753,"(['2018 Müller & Egerer', ['https://www.mueller-egerer.de/impressum/'], None], 'NO!')","['2018 Müller & Egerer', ['https://www.mueller-egerer.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
286,6754,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
287,6755,"(['PAGE TITLE: HESSE Kaltprofile und Bearbeitung', ['impressum.html#impressum'], None], 'Binnerheide 16 58239 Schwerte')","['PAGE TITLE: HESSE Kaltprofile und Bearbeitung', ['impressum.html#impressum'], None]",Binnerheide 16 58239 Schwerte,"[51.27476, 6.79986]"
288,6756,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
289,6757,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
290,6758,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
291,6759,"(['2017 Friedr. ISCHEBECK GmbH | Loher Str. 31, 58256 Ennepetal', ['https://www.ischebeck.de/de/impressum/'], None], 'NO!')","['2017 Friedr. ISCHEBECK GmbH | Loher Str. 31, 58256 Ennepetal', ['https://www.ischebeck.de/de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
292,6760,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
293,6761,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
294,6762,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
295,6763,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
296,6764,"(['2015 Parallels IP Holdings GmbH. All rights reserved.', [None], None], None)","['2015 Parallels IP Holdings GmbH. All rights reserved.', [None], None]",,"[-1.0, -1.0]"
297,6765,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
298,6766,"(['Copyright - Denk Kunststoff Technik GmbH Gevelsberg  | by kilart', ['https://denk-kunststoff.de/impressum/'], None], 'NO!')","['Copyright - Denk Kunststoff Technik GmbH Gevelsberg  | by kilart', ['https://denk-kunststoff.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
299,6767,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
300,6768,"(['PAGE TITLE: Ihr Experte für Schwimmsportgeräte und Wasserattraktionen', ['/impressum'], None], 'Hundeickerstrasse\xa011-19 58285 Gevelsberg')","['PAGE TITLE: Ihr Experte für Schwimmsportgeräte und Wasserattraktionen', ['/impressum'], None]",Hundeickerstrasse 11-19 58285 Gevelsberg,"[51.27476, 6.79986]"
301,6769,"(['PAGE TITLE: AOS-Stahl: HOME AOS', ['/site/impressum/'], None], 'An der Knorr-Bremse 5 DE-58300 Wetter')","['PAGE TITLE: AOS-Stahl: HOME AOS', ['/site/impressum/'], None]",An der Knorr-Bremse 5 DE-58300 Wetter,"[51.27476, 6.79986]"
302,6770,"(['PAGE TITLE: Felten Personalservice - Ihr medizinischer Personaldienstleister in NRW', ['https://www.felten-personalservice.de/impressum/'], None], 'NO!')","['PAGE TITLE: Felten Personalservice - Ihr medizinischer Personaldienstleister in NRW', ['https://www.felten-personalservice.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
303,6771,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
304,6772,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
305,6773,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
306,6774,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
307,6775,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
308,6776,"(['2017 SCM Verlagsgruppe GmbH\u200c –  alle Rechte vorbehaltenEin Unternehmen der Stiftung Christliche Medien', ['https://www.scm-shop.de/information/impressum'], None], 'NO!')","['2017 SCM Verlagsgruppe GmbH\u200c –  alle Rechte vorbehaltenEin Unternehmen der Stiftung Christliche Medien', ['https://www.scm-shop.de/information/impressum'], None]",NO!,"[51.27476, 6.79986]"
309,6777,"(['PAGE TITLE: Go-Zeitarbeit - Ihr Personaldienstleister in Witten', ['impressum.html'], None], 'Hauptstraße 70 58452 Witten')","['PAGE TITLE: Go-Zeitarbeit - Ihr Personaldienstleister in Witten', ['impressum.html'], None]",Hauptstraße 70 58452 Witten,"[51.27476, 6.79986]"
310,6778,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
311,6779,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
312,6780,"(['2004 - 2018 SoVDZum SeitenanfangZum Seitenanfang . ', ['kontakt/impressum/oeffentliches-verfahrensverzeichnis/'], None], 'NO!')","['2004 - 2018 SoVDZum SeitenanfangZum Seitenanfang . ', ['kontakt/impressum/oeffentliches-verfahrensverzeichnis/'], None]",NO!,"[51.27476, 6.79986]"
313,6781,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
314,6782,"(['GÜLICH GRUPPE', ['https://www.guelich-gruppe.de/impressum-guelich-gruppe'], None], 'NO!')","['GÜLICH GRUPPE', ['https://www.guelich-gruppe.de/impressum-guelich-gruppe'], None]",NO!,"[51.27476, 6.79986]"
315,6783,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
316,6784,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
317,6785,"(['1999 – 2018\xa0\xa0VOLZ Werkzeugmaschinen GmbH & Co. KG\xa0\xa0·\xa0\xa0Witten\xa0\xa0·\xa0\xa0Deutschland', ['https://www.volz-witten.de/impressum.html'], None], 'NO!')","['1999 – 2018\xa0\xa0VOLZ Werkzeugmaschinen GmbH & Co. KG\xa0\xa0·\xa0\xa0Witten\xa0\xa0·\xa0\xa0Deutschland', ['https://www.volz-witten.de/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
318,6786,"(['PAGE TITLE: Ev. Krankenhaus Witten – Ev. Krankenhaus Witten', ['https://www.evk-witten.de/impressum'], None], 'NO!')","['PAGE TITLE: Ev. Krankenhaus Witten – Ev. Krankenhaus Witten', ['https://www.evk-witten.de/impressum'], None]",NO!,"[51.27476, 6.79986]"
319,6787,"(['018 DIAL GmbH. All rights reserved.', ['impressum/'], None], 'Bahnhofsallee 18 D-58507 Lüdenscheid')","['018 DIAL GmbH. All rights reserved.', ['impressum/'], None]",Bahnhofsallee 18 D-58507 Lüdenscheid,"[51.27476, 6.79986]"
320,6788,"(['PAGE TITLE: \n    Kunststoffinstitut Lüdenscheid ', [None], None], None)","['PAGE TITLE: \n    Kunststoffinstitut Lüdenscheid ', [None], None]",,"[-1.0, -1.0]"
321,6789,"(['PAGE TITLE: MVG Märkische Verkehrsgesellschaft GmbH', ['/impressum/'], None], 'NO!')","['PAGE TITLE: MVG Märkische Verkehrsgesellschaft GmbH', ['/impressum/'], None]",NO!,"[51.27476, 6.79986]"
322,6790,"(['PAGE TITLE: P.C. Turck - Welcome', [None], None], None)","['PAGE TITLE: P.C. Turck - Welcome', [None], None]",,"[-1.0, -1.0]"
323,6791,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
324,6792,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
325,6793,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
326,6794,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
327,6795,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
328,6796,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
329,6797,"(['PAGE TITLE: Home - Freund Drehtechnik', [None], None], None)","['PAGE TITLE: Home - Freund Drehtechnik', [None], None]",,"[-1.0, -1.0]"
330,6798,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
331,6799,"(['PAGE TITLE: Spedition für Transport und Logistik in Lüdenscheid und Garbsen', ['/impressum.php'], None], 'Hoher Hagen 1 58513 Lüdenscheid')","['PAGE TITLE: Spedition für Transport und Logistik in Lüdenscheid und Garbsen', ['/impressum.php'], None]",Hoher Hagen 1 58513 Lüdenscheid,"[51.27476, 6.79986]"
332,6800,"(['2018 BDSK Handels GmbH & Co. KG', ['/c/impressum'], None], 'NO!')","['2018 BDSK Handels GmbH & Co. KG', ['/c/impressum'], None]",NO!,"[51.27476, 6.79986]"
333,6801,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
334,6802,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
335,6803,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
336,6804,"(['2018. Alle Rechte vorbehalten. Alutronic Kühlkörper GmbH + Co. KG', ['/kontakt/impressum'], None], 'NO!')","['2018. Alle Rechte vorbehalten. Alutronic Kühlkörper GmbH + Co. KG', ['/kontakt/impressum'], None]",NO!,"[51.27476, 6.79986]"
337,6805,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
338,6806,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
339,6807,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
340,6808,"(['PAGE TITLE: CAWI GROUP', ['de/meta-menu/impressum/'], None], 'Volmestraße 199 D-58566 Kierspe')","['PAGE TITLE: CAWI GROUP', ['de/meta-menu/impressum/'], None]",Volmestraße 199 D-58566 Kierspe,"[51.27476, 6.79986]"
341,6809,"(['PAGE TITLE: Startseite', ['/impressum.html'], None], 'NO!')","['PAGE TITLE: Startseite', ['/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
342,6810,"(['PAGE TITLE: Louvrette - Home', [None], None], None)","['PAGE TITLE: Louvrette - Home', [None], None]",,"[-1.0, -1.0]"
343,6811,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
344,6812,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
345,6813,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
346,6814,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
347,6815,"(['PAGE TITLE: Startseite ', ['/footer/impressum/'], None], 'Almeloer Straße 7 58638 Iserlohn')","['PAGE TITLE: Startseite ', ['/footer/impressum/'], None]",Almeloer Straße 7 58638 Iserlohn,"[51.27476, 6.79986]"
348,6816,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
349,6817,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
350,6818,"(['PAGE TITLE: Home', ['metanavigation/impressum/'], None], 'Sonnenblumenallee 3 58675 Hemer')","['PAGE TITLE: Home', ['metanavigation/impressum/'], None]",Sonnenblumenallee 3 58675 Hemer,"[51.27476, 6.79986]"
351,6819,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
352,6820,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
353,6821,"(['PAGE TITLE:  Tilgert Walzwerksmaschinenbau GmbH, Iserlohn ', ['uk/impressum.htm'], None], 'NO!')","['PAGE TITLE:  Tilgert Walzwerksmaschinenbau GmbH, Iserlohn ', ['uk/impressum.htm'], None]",NO!,"[51.27476, 6.79986]"
354,6822,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
355,6823,"(['Bergbauwerkzeuge Schmalkalden GmbH & Co. KG', ['https://www.bergbauwerkzeuge.com/impressum/'], None], 'NO!')","['Bergbauwerkzeuge Schmalkalden GmbH & Co. KG', ['https://www.bergbauwerkzeuge.com/impressum/'], None]",NO!,"[51.27476, 6.79986]"
356,6824,"(['PAGE TITLE: Wolfgang Förster GmbH', [None], None], None)","['PAGE TITLE: Wolfgang Förster GmbH', [None], None]",,"[-1.0, -1.0]"
357,6825,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
358,6826,"(['PAGE TITLE: Feder-, Stanz- & Laserteile ', ['/info/impressum/'], None], 'Fröndenberger Straße 58 58706 Menden')","['PAGE TITLE: Feder-, Stanz- & Laserteile ', ['/info/impressum/'], None]",Fröndenberger Straße 58 58706 Menden,"[51.27476, 6.79986]"
359,6827,"(['BAUFA-Wärmekörper GmbH - powered by csspark', ['http://www.baufa.de/impressum/'], None], 'NO!')","['BAUFA-Wärmekörper GmbH - powered by csspark', ['http://www.baufa.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
360,6828,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
361,6829,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
362,6830,"(['2012 by Ommer Gebäudereinigung GmbHImpressum | DatenschutzerklärungWesticker Straße 92a58730 Fröndenberg/Ruhr', ['impressum.php'], None], 'Westicker Straße 92a 58730 Fröndenberg/Ruhr')","['2012 by Ommer Gebäudereinigung GmbHImpressum | DatenschutzerklärungWesticker Straße 92a58730 Fröndenberg/Ruhr', ['impressum.php'], None]",Westicker Straße 92a 58730 Fröndenberg/Ruhr,"[51.27476, 6.79986]"
363,6831,"(['015 Wickeder Profile Walzwerk GmbH', ['/impressum.html'], None], 'Erlenstraße 50 D-58739 Wickede (Ruhr)')","['015 Wickeder Profile Walzwerk GmbH', ['/impressum.html'], None]",Erlenstraße 50 D-58739 Wickede (Ruhr),"[51.27476, 6.79986]"
364,6832,"(['2018 © C.Hohage GmbH & Co. KG | Rahmedestrasse 406 - 408 | D-58762 Altena.', ['https://www.hohage.de/impressum.html'], None], 'NO!')","['2018 © C.Hohage GmbH & Co. KG | Rahmedestrasse 406 - 408 | D-58762 Altena.', ['https://www.hohage.de/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
365,6833,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
366,6834,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
367,6835,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
368,6836,"(['PAGE TITLE: Willkommen: Walzwerke Einsal', ['special-pages/impressum.html'], None], 'Altenaer Straße 85 58769 Nachrodt')","['PAGE TITLE: Willkommen: Walzwerke Einsal', ['special-pages/impressum.html'], None]",Altenaer Straße 85 58769 Nachrodt,"[51.27476, 6.79986]"
369,6837,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
370,6838,"(['PAGE TITLE: Zeitarbeit in Iserlohn, Arnsberg, Werdohl, Schwerte', ['impressum'], None], 'Theodor-Heuss-Ring 18-20 58636 Iserlohn')","['PAGE TITLE: Zeitarbeit in Iserlohn, Arnsberg, Werdohl, Schwerte', ['impressum'], None]",Theodor-Heuss-Ring 18-20 58636 Iserlohn,"[51.27476, 6.79986]"
371,6839,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
372,6840,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
373,6841,"(['PAGE TITLE: Klaes Kunststoff GmbH', [None], None], None)","['PAGE TITLE: Klaes Kunststoff GmbH', [None], None]",,"[-1.0, -1.0]"
374,6842,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
375,6843,"(['PAGE TITLE: Willkommen: Löttco', ['service/impressum-datenschutz.html'], None], 'Industriestrasse 4 58809 Neuenrade')","['PAGE TITLE: Willkommen: Löttco', ['service/impressum-datenschutz.html'], None]",Industriestrasse 4 58809 Neuenrade,"[51.27476, 6.79986]"
376,6844,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
377,6845,"(['2015 Verzinkerei Rentrop GmbH - Website umgesetzt von TRICK-DESIGN', [None], None], None)","['2015 Verzinkerei Rentrop GmbH - Website umgesetzt von TRICK-DESIGN', [None], None]",,"[-1.0, -1.0]"
378,6846,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
379,6847,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
380,6848,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
381,6849,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
382,6850,"(['2018 Alfred Pieper GmbH. Alle Rechte vorbehalten.Theme: ColorMag von ThemeGrill. Unterstützt von WordPress. ', ['https://www.pieper-hamm.de/impressum'], None], 'NO!')","['2018 Alfred Pieper GmbH. Alle Rechte vorbehalten.Theme: ColorMag von ThemeGrill. Unterstützt von WordPress. ', ['https://www.pieper-hamm.de/impressum'], None]",NO!,"[51.27476, 6.79986]"
383,6851,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
384,6852,"(['PAGE TITLE: Kaiser Metall Maschinenbau Hamm: Bearbeitungszentrum und CNC-Dreh-Fräs-Zentrum zur Herstellung von Werkstücken aus Edelstahl, Rotguß, Bronze, Messing, Sondermessing, Aluminium und Stahl', ['kaiser-maschinenbau-impressum.html'], None], 'Hafenstraße 56-58 59067 Hamm')","['PAGE TITLE: Kaiser Metall Maschinenbau Hamm: Bearbeitungszentrum und CNC-Dreh-Fräs-Zentrum zur Herstellung von Werkstücken aus Edelstahl, Rotguß, Bronze, Messing, Sondermessing, Aluminium und Stahl', ['kaiser-maschinenbau-impressum.html'], None]",Hafenstraße 56-58 59067 Hamm,"[51.27476, 6.79986]"
385,6853,"(['PAGE TITLE: FINK TEC ', ['https://www.finktec.de/impressum/'], None], 'Oberster Kamp 23 59069 Hamm')","['PAGE TITLE: FINK TEC ', ['https://www.finktec.de/impressum/'], None]",Oberster Kamp 23 59069 Hamm,"[51.27476, 6.79986]"
386,6854,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
387,6855,"(['PAGE TITLE: Hamm@work Personal GmbH', ['bewerber/impressum.php'], None], 'NO!')","['PAGE TITLE: Hamm@work Personal GmbH', ['bewerber/impressum.php'], None]",NO!,"[51.27476, 6.79986]"
388,6856,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
389,6857,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
390,6858,"(['PAGE TITLE: Mennigmann :\xa0Willkommen', ['impressum/'], None], 'Mennigmann Garten- und Landschaftsbau GmbH Romberger Straße 27 · 59077 Hamm')","['PAGE TITLE: Mennigmann :\xa0Willkommen', ['impressum/'], None]",Mennigmann Garten- und Landschaftsbau GmbH Romberger Straße 27 · 59077 Hamm,"[51.27476, 6.79986]"
391,6859,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
392,6860,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
393,6861,"(['PAGE TITLE:  HTTPS nicht verfügbar ', [None], None], None)","['PAGE TITLE:  HTTPS nicht verfügbar ', [None], None]",,"[-1.0, -1.0]"
394,6862,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
395,6863,"(['PAGE TITLE: POCO ', ['/pages/impressum'], None], 'Industriestraße 39 59192 Bergkamen')","['PAGE TITLE: POCO ', ['/pages/impressum'], None]",Industriestraße 39 59192 Bergkamen,"[51.27476, 6.79986]"
396,6864,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
397,6865,"(['PAGE TITLE: AuK Alten- und Krankenpflege', ['./impressum.html'], None], 'Zentrumstraße 20 59192 Bergkamen')","['PAGE TITLE: AuK Alten- und Krankenpflege', ['./impressum.html'], None]",Zentrumstraße 20 59192 Bergkamen,"[51.27476, 6.79986]"
398,6866,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
399,6867,"(['Schaumann GmbH', ['impressum.html'], None], 'Im Alten Dorf 9 59192 Bergkamen')","['Schaumann GmbH', ['impressum.html'], None]",Im Alten Dorf 9 59192 Bergkamen,"[51.27476, 6.79986]"
400,6868,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
401,6869,"(['PAGE TITLE: Startseite', ['impressum.html'], None], 'Edisonstraße 15 D-59199 Bönen')","['PAGE TITLE: Startseite', ['impressum.html'], None]",Edisonstraße 15 D-59199 Bönen,"[51.27476, 6.79986]"
402,6870,"(['Bäderbetriebsgesellschaft Oldenburg mbH | Impressum | Datenschutz | Oldenburg | Alle Rechte vorbehalten | Powered by morbitzer media. ', ['https://olantis.com/impressum/'], None], 'NO!')","['Bäderbetriebsgesellschaft Oldenburg mbH | Impressum | Datenschutz | Oldenburg | Alle Rechte vorbehalten | Powered by morbitzer media. ', ['https://olantis.com/impressum/'], None]",NO!,"[51.27476, 6.79986]"
403,6871,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
404,6872,"(['PAGE TITLE: konsoleH :: Login', ['http://www.hetzner.de/hosting/legal/impressum'], None], 'Auf dem Toelen 2 \x0359229 Ahlen')","['PAGE TITLE: konsoleH :: Login', ['http://www.hetzner.de/hosting/legal/impressum'], None]",Auf dem Toelen 2 59229 Ahlen,"[51.27476, 6.79986]"
405,6873,"(['2018\xa0', [None], None], None)","['2018\xa0', [None], None]",,"[-1.0, -1.0]"
406,6874,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
407,6875,"(['schulzundtebbe 2018', ['/kontaktimpressum/'], None], 'NO!')","['schulzundtebbe 2018', ['/kontaktimpressum/'], None]",NO!,"[51.27476, 6.79986]"
408,6876,"(['2009-2018\xa0Heinrich Höner GmbH & Co KG, Antriebselemente- und Getriebebau | 59302 Oelde-Lette', ['https://www.hoener.de/impressum/'], None], 'NO!')","['2009-2018\xa0Heinrich Höner GmbH & Co KG, Antriebselemente- und Getriebebau | 59302 Oelde-Lette', ['https://www.hoener.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
409,6877,"(['2017 Pollmann Elektrotechnik GmbH -  Made with  by Wild Wild Web', ['/service/impressum/'], None], 'Mittelweg 98 D-59302 Oelde')","['2017 Pollmann Elektrotechnik GmbH -  Made with  by Wild Wild Web', ['/service/impressum/'], None]",Mittelweg 98 D-59302 Oelde,"[51.27476, 6.79986]"
