,0,1,infos,street,geocoded
69,8693,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
70,8694,"([""by Dr. Hofmann Gesellschaft für Grundstückspflege mbH')"", [None], None], None)","[""by Dr. Hofmann Gesellschaft für Grundstückspflege mbH')"", [None], None]",,"[-1.0, -1.0]"
71,8695,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
72,8696,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
73,8697,"(['2018 D. u. E. Günther GmbH, Neuriesstr. 5, DE 85232 Bergkirchen (GADA A8) ', ['https://shop.due-guenther.de/impressum/'], None], 'NO!')","['2018 D. u. E. Günther GmbH, Neuriesstr. 5, DE 85232 Bergkirchen (GADA A8) ', ['https://shop.due-guenther.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
74,8698,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
75,8699,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
76,8700,"(['2006 - 2018 Hausladen Fruchthandelsgesellschaft mbH \xa0-\xa0 Impressum - Datenschutz - AGB - Druckversion dieser Seite ', ['impressum.html'], None], 'NO!')","['2006 - 2018 Hausladen Fruchthandelsgesellschaft mbH \xa0-\xa0 Impressum - Datenschutz - AGB - Druckversion dieser Seite ', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
77,8701,"(['EVA GmbH. Powerd by PICONDA\t\t\t', ['https://weva.de/impressum/'], None], 'Fürstenriederstr. 266 81377 München')","['EVA GmbH. Powerd by PICONDA\t\t\t', ['https://weva.de/impressum/'], None]",Fürstenriederstr. 266 81377 München,"[51.27476, 6.79986]"
78,8702,"(['PAGE TITLE: Mehr Urlaub ', ['/impressum.html'], None], 'Aidenbachstraße 52 81379 München')","['PAGE TITLE: Mehr Urlaub ', ['/impressum.html'], None]",Aidenbachstraße 52 81379 München,"[51.27476, 6.79986]"
79,8703,"(['PAGE TITLE: August Weber GmbH - Gebäudereinigung München - Home 60 Jahre August Weber ', ['kontakt/impressum/'], None], 'Boschetsrieder Straße 70 81379 München')","['PAGE TITLE: August Weber GmbH - Gebäudereinigung München - Home 60 Jahre August Weber ', ['kontakt/impressum/'], None]",Boschetsrieder Straße 70 81379 München,"[51.27476, 6.79986]"
80,8704,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
81,8705,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
82,8706,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
83,8707,"(['2018 SEKAS GmbHTel: +49 (89) 74 81 34 - 0KontaktImpressumDatenschutzAGBnach oben', ['/impressum.html'], None], 'Baierbrunner Str. 23 D-81379 München')","['2018 SEKAS GmbHTel: +49 (89) 74 81 34 - 0KontaktImpressumDatenschutzAGBnach oben', ['/impressum.html'], None]",Baierbrunner Str. 23 D-81379 München,"[51.27476, 6.79986]"
84,8708,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
85,8709,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
86,8710,"(['PAGE TITLE: Consal-MaklerService GmbH', [None], None], None)","['PAGE TITLE: Consal-MaklerService GmbH', [None], None]",,"[-1.0, -1.0]"
87,8711,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
88,8712,"(['PAGE TITLE: konsoleH :: Login', ['http://www.hetzner.de/hosting/legal/impressum'], None], 'NO!')","['PAGE TITLE: konsoleH :: Login', ['http://www.hetzner.de/hosting/legal/impressum'], None]",NO!,"[51.27476, 6.79986]"
89,8713,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
90,8714,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
91,8715,"(['2018 Springer Fachmedien München. Part of Springer Nature.', ['/impressum'], None], 'Aschauer Straße 30 81549 München')","['2018 Springer Fachmedien München. Part of Springer Nature.', ['/impressum'], None]",Aschauer Straße 30 81549 München,"[51.27476, 6.79986]"
92,8716,"(['PAGE TITLE: Occhio', [None], None], None)","['PAGE TITLE: Occhio', [None], None]",,"[-1.0, -1.0]"
93,8717,"(['2018 – Gasteig München GmbH', ['/service/impressum.html'], None], 'Rosenheimer Straße 5 81667 München')","['2018 – Gasteig München GmbH', ['/service/impressum.html'], None]",Rosenheimer Straße 5 81667 München,"[51.27476, 6.79986]"
94,8718,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
95,8719,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
96,8720,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
97,8721,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
98,8722,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
99,8723,"(['Copyright - Umwelttaxi München - WordPress Premium Theme by Kriesi', ['https://www.umwelttaximuenchen.de/kontakt/impressum/'], None], 'NO!')","['Copyright - Umwelttaxi München - WordPress Premium Theme by Kriesi', ['https://www.umwelttaximuenchen.de/kontakt/impressum/'], None]",NO!,"[51.27476, 6.79986]"
100,8724,"(['2018 - ARCUS ELEKTROTECHNIK ALOIS SCHIFFMANN GMBH - DATENSCHUTZERKLÄRUNG - ALLGEMEINE LIEFERBEDINGUNGEN', [None], None], None)","['2018 - ARCUS ELEKTROTECHNIK ALOIS SCHIFFMANN GMBH - DATENSCHUTZERKLÄRUNG - ALLGEMEINE LIEFERBEDINGUNGEN', [None], None]",,"[-1.0, -1.0]"
101,8725,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
102,8726,"(['PAGE TITLE: \nIhr Reinigungsunternehmen in München ', ['https://bavaria-cleaning.de/impressum/'], None], 'NO!')","['PAGE TITLE: \nIhr Reinigungsunternehmen in München ', ['https://bavaria-cleaning.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
103,8727,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
104,8728,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
105,8729,"(['PAGE TITLE: GLISS Service - Gebäudereinigung und Facility Management', ['https://www.gliss-service.de/ueber-uns/impressum/'], None], 'NO!')","['PAGE TITLE: GLISS Service - Gebäudereinigung und Facility Management', ['https://www.gliss-service.de/ueber-uns/impressum/'], None]",NO!,"[51.27476, 6.79986]"
106,8730,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
107,8731,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
108,8732,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
109,8733,"(['PAGE TITLE: Journal International', [None], None], None)","['PAGE TITLE: Journal International', [None], None]",,"[-1.0, -1.0]"
110,8734,"(['PAGE TITLE: Homepage - w&co Mediaservices', ['https://www.w-co.de/impressum/'], None], 'NO!')","['PAGE TITLE: Homepage - w&co Mediaservices', ['https://www.w-co.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
111,8735,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
112,8736,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
113,8737,"(['GBI-Genios Deutsche Wirtschaftsdatenbank GmbH', [""javascript:GENIOS.openPopup('/popup/impressum', 'Impressum', '800', '600', 'yes', 'yes', '200', '200');""], None], 'NO!')","['GBI-Genios Deutsche Wirtschaftsdatenbank GmbH', [""javascript:GENIOS.openPopup('/popup/impressum', 'Impressum', '800', '600', 'yes', 'yes', '200', '200');""], None]",NO!,"[51.27476, 6.79986]"
114,8738,"([""sound and drain 22 von BSWAKTUELLE ANGEBOTE - NEUHEITEN & AKTIONENNeu im Mietpark - Kehrsaugmaschine, AKKU-Gartengeräte, Temporäre Absturzsicherung für's Dach, Mini-DumperGeith & Niggl - Unser zweiter Betrieb in München-West Geith & Niggl - unser dritter Betrieb in München-SüdDer neue Geith Baugeräte- und Werkzeugkatalog 2018/2019FIT - Produkte für ProfisGeith & Niggl BaumagazinVon Profis für ProfisUnternehmenUnternehmensgrundsätzeHistorieSicherheit & VertrauenUnser zweiter Betrieb München-WestGeith & Niggl nun auch im Münchner Süden (Bad Heilbrunn). Herzlich willkommen !Unser VertriebsgebietStellenangebote & AusbildungSoziales Engagement, Sponsoring & EventsProdukteBaugeräte WerkzeugeBaumaschinenDer Geith Baugeräte-/Werkzeug-Blätterkatalog Baustoffe / Baustoff-FachhandelGartenbau / LandschaftsbauMobile Raumsysteme / ContainerFacility ManagementFIT - Produkte für ProfisAnwendungsbeispiele, Tipps & TricksMietparkOnline Mietpark - hier mieten und informierenGebrauchtmaschinen & GeräteINFO: Baumaschinen / Baugeräte INFO: Mobile Raumsysteme / ContainerINFO: Mobile Absperrsysteme / BauzaunAllgemeine Geschäftsbedingungen - MietparkOnline-ShopsKaufenMietenServiceUnsere ServiceleistungenAußendienstReparatur-ServiceLieferserviceFinanzierungen / LeasingSchulungen / BranchentreffenKontaktAnfahrt & ÖffnungszeitenKataloge bestellen & herunterladen "", ['https://www.geithundniggl.de/impressum.html'], None], 'NO!')","[""sound and drain 22 von BSWAKTUELLE ANGEBOTE - NEUHEITEN & AKTIONENNeu im Mietpark - Kehrsaugmaschine, AKKU-Gartengeräte, Temporäre Absturzsicherung für's Dach, Mini-DumperGeith & Niggl - Unser zweiter Betrieb in München-West Geith & Niggl - unser dritter Betrieb in München-SüdDer neue Geith Baugeräte- und Werkzeugkatalog 2018/2019FIT - Produkte für ProfisGeith & Niggl BaumagazinVon Profis für ProfisUnternehmenUnternehmensgrundsätzeHistorieSicherheit & VertrauenUnser zweiter Betrieb München-WestGeith & Niggl nun auch im Münchner Süden (Bad Heilbrunn). Herzlich willkommen !Unser VertriebsgebietStellenangebote & AusbildungSoziales Engagement, Sponsoring & EventsProdukteBaugeräte WerkzeugeBaumaschinenDer Geith Baugeräte-/Werkzeug-Blätterkatalog Baustoffe / Baustoff-FachhandelGartenbau / LandschaftsbauMobile Raumsysteme / ContainerFacility ManagementFIT - Produkte für ProfisAnwendungsbeispiele, Tipps & TricksMietparkOnline Mietpark - hier mieten und informierenGebrauchtmaschinen & GeräteINFO: Baumaschinen / Baugeräte INFO: Mobile Raumsysteme / ContainerINFO: Mobile Absperrsysteme / BauzaunAllgemeine Geschäftsbedingungen - MietparkOnline-ShopsKaufenMietenServiceUnsere ServiceleistungenAußendienstReparatur-ServiceLieferserviceFinanzierungen / LeasingSchulungen / BranchentreffenKontaktAnfahrt & ÖffnungszeitenKataloge bestellen & herunterladen "", ['https://www.geithundniggl.de/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
115,8739,"(['2018 Automaten Seitz Vertrieb und Kundendienst GmbH\r', ['https://www.automaten-seitz.de/impressum/'], None], 'Schatzbogen 49 81829 München')","['2018 Automaten Seitz Vertrieb und Kundendienst GmbH\r', ['https://www.automaten-seitz.de/impressum/'], None]",Schatzbogen 49 81829 München,"[51.27476, 6.79986]"
116,8740,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
117,8741,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
118,8742,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
119,8743,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
120,8744,"(['PAGE TITLE: Elektropolieren, Chemisch Polieren, Entgraten, Beizen, Passivieren, Reinigen - POLIGRAT GmbH', [None], None], None)","['PAGE TITLE: Elektropolieren, Chemisch Polieren, Entgraten, Beizen, Passivieren, Reinigen - POLIGRAT GmbH', [None], None]",,"[-1.0, -1.0]"
121,8745,"(['PAGE TITLE: Herbst Print Solutions', ['impressum.html'], None], 'Karl-Schmid-Straße 7 D-81829 München')","['PAGE TITLE: Herbst Print Solutions', ['impressum.html'], None]",Karl-Schmid-Straße 7 D-81829 München,"[51.27476, 6.79986]"
122,8746,"(['document.write(new Date().getFullYear());, ARITHNEA GmbH', ['https://www.arithnea.de/impressum/'], None], 'Prof.-Messerschmitt-Straße 1 85579 Neubiberg bei München')","['document.write(new Date().getFullYear());, ARITHNEA GmbH', ['https://www.arithnea.de/impressum/'], None]",Prof.-Messerschmitt-Straße 1 85579 Neubiberg bei München,"[51.27476, 6.79986]"
123,8747,"(['2018 REVIDERM AG ', ['/impressum.html'], None], 'Robert-Bosch-Str. 7 DE-82054 Sauerlach')","['2018 REVIDERM AG ', ['/impressum.html'], None]",Robert-Bosch-Str. 7 DE-82054 Sauerlach,"[51.27476, 6.79986]"
124,8748,"(['2018 Crayon Group', ['/de-de/uber-uns/impressum/'], None], 'NO!')","['2018 Crayon Group', ['/de-de/uber-uns/impressum/'], None]",NO!,"[51.27476, 6.79986]"
125,8749,"(['PAGE TITLE: Startseite - HTG High Tech Gerätebau GmbH', ['https://www.htg-gmbh.de/impressum/'], None], 'NO!')","['PAGE TITLE: Startseite - HTG High Tech Gerätebau GmbH', ['https://www.htg-gmbh.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
126,8750,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
127,8751,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
128,8752,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
129,8753,"(['PAGE TITLE: \n    IFCO\n  ', ['/de/de/impressum/c88c39cce47b14b4'], None], 'NO!')","['PAGE TITLE: \n    IFCO\n  ', ['/de/de/impressum/c88c39cce47b14b4'], None]",NO!,"[51.27476, 6.79986]"
130,8754,"(['2018 mah münchner autostoff handel GmbH', ['https://www.mah.de/impressum/'], None], 'NO!')","['2018 mah münchner autostoff handel GmbH', ['https://www.mah.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
131,8755,"(['2002 - 2018 Nelhiebel Elektrotechnik GmbH\xa0\xa0\xa0\xa0\xa0\xa0Kontakt\xa0\xa0\xa0\xa0\xa0\xa0Impressum\xa0\xa0\xa0\xa0\xa0\xa0Datenschutz', ['http://www.nelhiebel.de/service/impressumhaftungsausschluss'], None], 'NO!')","['2002 - 2018 Nelhiebel Elektrotechnik GmbH\xa0\xa0\xa0\xa0\xa0\xa0Kontakt\xa0\xa0\xa0\xa0\xa0\xa0Impressum\xa0\xa0\xa0\xa0\xa0\xa0Datenschutz', ['http://www.nelhiebel.de/service/impressumhaftungsausschluss'], None]",NO!,"[51.27476, 6.79986]"
132,8756,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
