,0,1,infos,street,geocoded
271,3505,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
272,3506,"(['PAGE TITLE: ', [None], None], None)","['PAGE TITLE: ', [None], None]",,"[-1.0, -1.0]"
273,3507,"(['015 SerWeMa | Home | AGB | Impressum | Datenschützerklärung |\xa0Diese E-Mail-Adresse ist vor Spambots geschützt! Zur Anzeige muss JavaScript eingeschaltet sein!', ['/index.php/de/kontakt/impressum'], None], 'Zwickauer Str. 135/137 09116 Chemnitz')","['015 SerWeMa | Home | AGB | Impressum | Datenschützerklärung |\xa0Diese E-Mail-Adresse ist vor Spambots geschützt! Zur Anzeige muss JavaScript eingeschaltet sein!', ['/index.php/de/kontakt/impressum'], None]",Zwickauer Str. 135/137 09116 Chemnitz,"[51.27476, 6.79986]"
274,3508,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
275,3509,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
276,3510,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
277,3511,"(['Danilo Graf Daniliwotsch bekommt den Auftrag, dafÃ¼r zu sogen, dass das Millionenerbe der jungen Witwe Hanna Glawari, die seit ihrer Jugendzeit in den Grafen verliebt ist, im Lande bleibt. Danilo ...', ['/service/impressum.php'], None], 'BrÃ¼ckenstraÃŸe 15 09111 Chemnitz')","['Danilo Graf Daniliwotsch bekommt den Auftrag, dafÃ¼r zu sogen, dass das Millionenerbe der jungen Witwe Hanna Glawari, die seit ihrer Jugendzeit in den Grafen verliebt ist, im Lande bleibt. Danilo ...', ['/service/impressum.php'], None]",BrÃ¼ckenstraÃŸe 15 09111 Chemnitz,"[51.27476, 6.79986]"
278,3512,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
279,3513,"(['PAGE TITLE: Startseite', ['/index.php/impressum'], None], 'Paul-Gruner-Straße 44 09120 Chemnitz')","['PAGE TITLE: Startseite', ['/index.php/impressum'], None]",Paul-Gruner-Straße 44 09120 Chemnitz,"[51.27476, 6.79986]"
280,3514,"(['PAGE TITLE: LST Chemnitz GmbH', ['/impressum.html'], None], 'Paul-Gruner-Straße 12b 09120 Chemnitz')","['PAGE TITLE: LST Chemnitz GmbH', ['/impressum.html'], None]",Paul-Gruner-Straße 12b 09120 Chemnitz,"[51.27476, 6.79986]"
281,3515,"(['PAGE TITLE: Startseite Sander Fördertechnik', [None], None], None)","['PAGE TITLE: Startseite Sander Fördertechnik', [None], None]",,"[-1.0, -1.0]"
282,3516,"(['ARGUS Sicherheitsservice GmbH', ['impressum.php'], None], 'Einsiedler Hauptstrasse 66 D-09123 Chemnitz/OT Einsiedel')","['ARGUS Sicherheitsservice GmbH', ['impressum.php'], None]",Einsiedler Hauptstrasse 66 D-09123 Chemnitz/OT Einsiedel,"[51.27476, 6.79986]"
283,3517,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
284,3518,"(['2000-2018 MALER SÜD GmbH Chemnitz – Impressum \xa0•\xa0 Datenschutzerklärung \xa0•\xa0 Kontakt', ['/impressum/'], None], 'Markersdorfer Straße 52 D-09123 Chemnitz')","['2000-2018 MALER SÜD GmbH Chemnitz – Impressum \xa0•\xa0 Datenschutzerklärung \xa0•\xa0 Kontakt', ['/impressum/'], None]",Markersdorfer Straße 52 D-09123 Chemnitz,"[51.27476, 6.79986]"
285,3519,"(['PAGE TITLE: ', [None], None], None)","['PAGE TITLE: ', [None], None]",,"[-1.0, -1.0]"
286,3520,"(['PAGE TITLE: Start - RAC-Rohrleitungsbau Altchemnitz GmbH', ['/impressum-bau'], None], 'NO!')","['PAGE TITLE: Start - RAC-Rohrleitungsbau Altchemnitz GmbH', ['/impressum-bau'], None]",NO!,"[51.27476, 6.79986]"
287,3521,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
288,3522,"(['2018 JAPO KONZERT- UND VERANSTALTUNGS GMBH. ALL RIGHTS RESERVED /* <![CDATA[ */ var wpcf7 = {""apiSettings"":{""root"":""https:\\/\\/www.japo.de\\/wp-json\\/contact-form-7\\/v1"",""namespace"":""contact-form-7\\/v1""},""recaptcha"":{""messages"":{""empty"":""Bitte best\\u00e4tige, dass du keine Maschine bist.""}},""cached"":""1""}; /* ]]> */ /* <![CDATA[ */ var woocommerce_params = {""ajax_url"":""\\/wp-admin\\/admin-ajax.php"",""wc_ajax_url"":""\\/?wc-ajax=%%endpoint%%""}; /* ]]> */ /* <![CDATA[ */ var wc_cart_fragments_params = {""ajax_url"":""\\/wp-admin\\/admin-ajax.php"",""wc_ajax_url"":""\\/?wc-ajax=%%endpoint%%"",""cart_hash_key"":""wc_cart_hash_9c79669367a4761bcc15ee58fdc8996e"",""fragment_name"":""wc_fragments_9c79669367a4761bcc15ee58fdc8996e""}; /* ]]> */ /* <![CDATA[ */ var DIVI = {""item_count"":""%d Item"",""items_count"":""%d Items""}; /* ]]> */ /* <![CDATA[ */ var gaoptoutSettings = {""ua"":""UA-1287241-2"",""disabled"":""Der Google Analytics Opt-out Cookie wurde gesetzt!""}; /* ]]> */ /* <![CDATA[ */ var et_pb_custom = {""ajaxurl"":""https:\\/\\/www.japo.de\\/wp-admin\\/admin-ajax.php"",""images_uri"":""https:\\/\\/www.japo.de\\/wp-content\\/themes\\/Divi\\/images"",""builder_images_uri"":""https:\\/\\/www.japo.de\\/wp-content\\/themes\\/Divi\\/includes\\/builder\\/images"",""et_frontend_nonce"":""1d93344fd1"",""subscription_failed"":""Bitte \\u00fcberpr\\u00fcfen Sie die Felder unten aus, um sicherzustellen, dass Sie die richtigen Informationen eingegeben."",""et_ab_log_nonce"":""bfabc83917"",""fill_message"":""Bitte f\\u00fcllen Sie die folgenden Felder aus:"",""contact_error_message"":""Bitte folgende Fehler beheben:"",""invalid"":""Ung\\u00fcltige E-Mail"",""captcha"":""Captcha"",""prev"":""Vorherige"",""previous"":""Vorherige"",""next"":""Weiter"",""wrong_captcha"":""Sie haben die falsche Zahl im Captcha eingegeben."",""is_builder_plugin_used"":"""",""ignore_waypoints"":""no"",""is_divi_theme_used"":""1"",""widget_search_selector"":"".widget_search"",""is_ab_testing_active"":"""",""page_id"":""62"",""unique_test_id"":"""",""ab_bounce_rate"":""5"",""is_cache_plugin_active"":""yes"",""is_shortcode_tracking"":""""};', ['https://www.japo.de/impressum/'], None], 'Blankenauer Str. 61 09113 Chemnitz')","['2018 JAPO KONZERT- UND VERANSTALTUNGS GMBH. ALL RIGHTS RESERVED /* <![CDATA[ */ var wpcf7 = {""apiSettings"":{""root"":""https:\\/\\/www.japo.de\\/wp-json\\/contact-form-7\\/v1"",""namespace"":""contact-form-7\\/v1""},""recaptcha"":{""messages"":{""empty"":""Bitte best\\u00e4tige, dass du keine Maschine bist.""}},""cached"":""1""}; /* ]]> */ /* <![CDATA[ */ var woocommerce_params = {""ajax_url"":""\\/wp-admin\\/admin-ajax.php"",""wc_ajax_url"":""\\/?wc-ajax=%%endpoint%%""}; /* ]]> */ /* <![CDATA[ */ var wc_cart_fragments_params = {""ajax_url"":""\\/wp-admin\\/admin-ajax.php"",""wc_ajax_url"":""\\/?wc-ajax=%%endpoint%%"",""cart_hash_key"":""wc_cart_hash_9c79669367a4761bcc15ee58fdc8996e"",""fragment_name"":""wc_fragments_9c79669367a4761bcc15ee58fdc8996e""}; /* ]]> */ /* <![CDATA[ */ var DIVI = {""item_count"":""%d Item"",""items_count"":""%d Items""}; /* ]]> */ /* <![CDATA[ */ var gaoptoutSettings = {""ua"":""UA-1287241-2"",""disabled"":""Der Google Analytics Opt-out Cookie wurde gesetzt!""}; /* ]]> */ /* <![CDATA[ */ var et_pb_custom = {""ajaxurl"":""https:\\/\\/www.japo.de\\/wp-admin\\/admin-ajax.php"",""images_uri"":""https:\\/\\/www.japo.de\\/wp-content\\/themes\\/Divi\\/images"",""builder_images_uri"":""https:\\/\\/www.japo.de\\/wp-content\\/themes\\/Divi\\/includes\\/builder\\/images"",""et_frontend_nonce"":""1d93344fd1"",""subscription_failed"":""Bitte \\u00fcberpr\\u00fcfen Sie die Felder unten aus, um sicherzustellen, dass Sie die richtigen Informationen eingegeben."",""et_ab_log_nonce"":""bfabc83917"",""fill_message"":""Bitte f\\u00fcllen Sie die folgenden Felder aus:"",""contact_error_message"":""Bitte folgende Fehler beheben:"",""invalid"":""Ung\\u00fcltige E-Mail"",""captcha"":""Captcha"",""prev"":""Vorherige"",""previous"":""Vorherige"",""next"":""Weiter"",""wrong_captcha"":""Sie haben die falsche Zahl im Captcha eingegeben."",""is_builder_plugin_used"":"""",""ignore_waypoints"":""no"",""is_divi_theme_used"":""1"",""widget_search_selector"":"".widget_search"",""is_ab_testing_active"":"""",""page_id"":""62"",""unique_test_id"":"""",""ab_bounce_rate"":""5"",""is_cache_plugin_active"":""yes"",""is_shortcode_tracking"":""""};', ['https://www.japo.de/impressum/'], None]",Blankenauer Str. 61 09113 Chemnitz,"[51.27476, 6.79986]"
289,3523,"(['PAGE TITLE: Orchideenzentrum Chemnitz', ['https://www.orchideenzentrum-chemnitz.de/impressum'], None], 'NO!')","['PAGE TITLE: Orchideenzentrum Chemnitz', ['https://www.orchideenzentrum-chemnitz.de/impressum'], None]",NO!,"[51.27476, 6.79986]"
290,3524,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
291,3525,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
292,3526,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
293,3527,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
294,3528,"(['018 DELTA proveris AG - Ein Unternehmen der DELTA BARTH Unternehmensgruppe', [None], None], None)","['018 DELTA proveris AG - Ein Unternehmen der DELTA BARTH Unternehmensgruppe', [None], None]",,"[-1.0, -1.0]"
295,3529,"(['LOV Limbacher Oberflächenveredelung GmbH 2018        ', ['/impressum'], None], 'Sachsenstraße 31 09212 Limbach-Oberfrohna')","['LOV Limbacher Oberflächenveredelung GmbH 2018        ', ['/impressum'], None]",Sachsenstraße 31 09212 Limbach-Oberfrohna,"[51.27476, 6.79986]"
296,3530,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
297,3531,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
298,3532,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
299,3533,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
300,3534,"(['PAGE TITLE: KOMSA Data & Solutions GmbH - KOMSA Kommunikation Sachsen AG', ['de/impressum/'], None], 'NO!')","['PAGE TITLE: KOMSA Data & Solutions GmbH - KOMSA Kommunikation Sachsen AG', ['de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
301,3535,"(['PAGE TITLE: Emil Wirth Maschinenbau GmbH', ['https://emil-wirth.de/impressum/'], None], 'Chemnitzer Straße 11 09232 Hartmannsdorf b. Chemnitz')","['PAGE TITLE: Emil Wirth Maschinenbau GmbH', ['https://emil-wirth.de/impressum/'], None]",Chemnitzer Straße 11 09232 Hartmannsdorf b. Chemnitz,"[51.27476, 6.79986]"
302,3536,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
303,3537,"(['2018\xa0Lindner Feinkartonagen\xa0|\xa0Seite aktualisiert:\xa017.10.2014\xa0|\xa0Drucken', [None], None], None)","['2018\xa0Lindner Feinkartonagen\xa0|\xa0Seite aktualisiert:\xa017.10.2014\xa0|\xa0Drucken', [None], None]",,"[-1.0, -1.0]"
304,3538,"(['LTZ Chemnitz GmbH              ', ['/ueber_uns/unternehmen/impressum'], None], 'Mühlauer Straße 11 09232 Hartmannsdorf')","['LTZ Chemnitz GmbH              ', ['/ueber_uns/unternehmen/impressum'], None]",Mühlauer Straße 11 09232 Hartmannsdorf,"[51.27476, 6.79986]"
305,3539,"(['2018 Bäckerei Stölzel GmbH', ['/impressum/'], None], 'Geithainer Str. 1 a 09306 Rochlitz')","['2018 Bäckerei Stölzel GmbH', ['/impressum/'], None]",Geithainer Str. 1 a 09306 Rochlitz,"[51.27476, 6.79986]"
306,3540,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
307,3541,"(['PAGE TITLE: \r\n\t\telektra Elektroanlagen GmBH Penig', ['http://www.elektra-penig.de/ueber-uns/impressum/'], None], 'NO!')","['PAGE TITLE: \r\n\t\telektra Elektroanlagen GmBH Penig', ['http://www.elektra-penig.de/ueber-uns/impressum/'], None]",NO!,"[51.27476, 6.79986]"
308,3542,"(['PAGE TITLE: onishop.de', [None], None], None)","['PAGE TITLE: onishop.de', [None], None]",,"[-1.0, -1.0]"
309,3543,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
310,3544,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
311,3545,"(['PAGE TITLE: Fischer Werkzeugbau - Folgeverbund- und Transferwerkzeuge', ['impressum.html'], None], 'Mittweidaer Straße 44 09326 Geringswalde')","['PAGE TITLE: Fischer Werkzeugbau - Folgeverbund- und Transferwerkzeuge', ['impressum.html'], None]",Mittweidaer Straße 44 09326 Geringswalde,"[51.27476, 6.79986]"
312,3546,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
313,3547,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
314,3548,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
315,3549,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
316,3550,"(['GAFUG mbH Oberlungwitz 2018    ', [None], None], None)","['GAFUG mbH Oberlungwitz 2018    ', [None], None]",,"[-1.0, -1.0]"
317,3551,"(['by Omexom EBEHAKO \r', ['impressum'], None], 'Am Fuchsgraben 38 08056 Zwickau')","['by Omexom EBEHAKO \r', ['impressum'], None]",Am Fuchsgraben 38 08056 Zwickau,"[51.27476, 6.79986]"
318,3552,"(['Copyright 2018 - FEN-Fahrzeugtechnik-Vertriebs-GmbH - www.fen-vertrieb.de', ['/de/impressum/'], None], 'Teichstraße 11 09366 Niederdorf')","['Copyright 2018 - FEN-Fahrzeugtechnik-Vertriebs-GmbH - www.fen-vertrieb.de', ['/de/impressum/'], None]",Teichstraße 11 09366 Niederdorf,"[51.27476, 6.79986]"
319,3553,"(['PAGE TITLE: Herzlich Willkommen!', [None], None], None)","['PAGE TITLE: Herzlich Willkommen!', [None], None]",,"[-1.0, -1.0]"
320,3554,"(['2012 Wobek GmbH - Design by md-v.com', ['/impressum'], None], 'NO!')","['2012 Wobek GmbH - Design by md-v.com', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
321,3555,"(['2018 micas AG', ['/impressum/'], None], 'Turleyring 18 - 22 D-09376 Oelsnitz / Erzgebirge')","['2018 micas AG', ['/impressum/'], None]",Turleyring 18 - 22 D-09376 Oelsnitz / Erzgebirge,"[51.27476, 6.79986]"
322,3556,"(['2010 bis 2018 BTOe-Bergbau und Tiefbau GmbH Oelsnitz/Erzgeb., Stand Mai 2018', [None], None], None)","['2010 bis 2018 BTOe-Bergbau und Tiefbau GmbH Oelsnitz/Erzgeb., Stand Mai 2018', [None], None]",,"[-1.0, -1.0]"
323,3557,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
324,3558,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
325,3559,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
326,3560,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
327,3561,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
328,3562,"(['PAGE TITLE: Erzgebirgische Landbäckerei Drebach, Hochzeitstorten, Motivtorten', ['impressum/'], None], 'August-Bebel-Straße 24F 09430 Drebach OT Scharfenstein')","['PAGE TITLE: Erzgebirgische Landbäckerei Drebach, Hochzeitstorten, Motivtorten', ['impressum/'], None]",August-Bebel-Straße 24F 09430 Drebach OT Scharfenstein,"[51.27476, 6.79986]"
329,3563,"(['PAGE TITLE: \r\n\tWillkommen bei Camfil - Die Luftverbesserer - Camfil\r\n', [None], None], None)","['PAGE TITLE: \r\n\tWillkommen bei Camfil - Die Luftverbesserer - Camfil\r\n', [None], None]",,"[-1.0, -1.0]"
330,3564,"(['2018\xa0-\xa0A-FORM AG', [None], None], None)","['2018\xa0-\xa0A-FORM AG', [None], None]",,"[-1.0, -1.0]"
331,3565,"(['PAGE TITLE: -- Elektrobau Annaberg-Buchholz GmbH --', [None], None], None)","['PAGE TITLE: -- Elektrobau Annaberg-Buchholz GmbH --', [None], None]",,"[-1.0, -1.0]"
332,3566,"(['PAGE TITLE: Erzgebirge Trinkwasser: Portrait', [None], None], None)","['PAGE TITLE: Erzgebirge Trinkwasser: Portrait', [None], None]",,"[-1.0, -1.0]"
333,3567,"(['PAGE TITLE: WPA - Wohn- und Pflegezentrum Annaberg-Buchholz', ['info/impressum/'], None], 'Wohngebiet Adam Ries 23 09456 Annaberg-Buchholz')","['PAGE TITLE: WPA - Wohn- und Pflegezentrum Annaberg-Buchholz', ['info/impressum/'], None]",Wohngebiet Adam Ries 23 09456 Annaberg-Buchholz,"[51.27476, 6.79986]"
334,3568,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
335,3569,"(['PAGE TITLE: Schönfelder Papierfabrik GmbH', [None], None], None)","['PAGE TITLE: Schönfelder Papierfabrik GmbH', [None], None]",,"[-1.0, -1.0]"
336,3570,"(['Metalltechnik Annaberg GmbH, Telefon +49 3733 4264 0, IMPRESSUM\xa0·\xa0DATENSCHUTZ', ['impressum.cfm'], None], 'NO!')","['Metalltechnik Annaberg GmbH, Telefon +49 3733 4264 0, IMPRESSUM\xa0·\xa0DATENSCHUTZ', ['impressum.cfm'], None]",NO!,"[51.27476, 6.79986]"
337,3571,"(['Dietel Bauelemente GmbH - Alle Rechte vorbehalten. Konzept und Umsetzung: Werbeagentur mohantyStartseiteKontaktAGBImpressumDatenschutzerklärung var recaptcha_widgets={};', ['https://www.dietel.de/impressum/'], None], 'NO!')","['Dietel Bauelemente GmbH - Alle Rechte vorbehalten. Konzept und Umsetzung: Werbeagentur mohantyStartseiteKontaktAGBImpressumDatenschutzerklärung var recaptcha_widgets={};', ['https://www.dietel.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
338,3572,"(['PAGE TITLE: Willkommen ', ['/de/impressum'], None], 'Elterleiner Straße 15 D-09481 Scheibenberg')","['PAGE TITLE: Willkommen ', ['/de/impressum'], None]",Elterleiner Straße 15 D-09481 Scheibenberg,"[51.27476, 6.79986]"
339,3573,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
340,3574,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
341,3575,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
342,3576,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
343,3577,"(['PAGE TITLE: L. Hunger GmbH - Holzpackmittel, Export- & Industrieverpackung Pockau', ['service/impressum/'], None], 'Straße der Deutschen Einheit 5 09509 Pockau - Lengefeld')","['PAGE TITLE: L. Hunger GmbH - Holzpackmittel, Export- & Industrieverpackung Pockau', ['service/impressum/'], None]",Straße der Deutschen Einheit 5 09509 Pockau - Lengefeld,"[51.27476, 6.79986]"
344,3578,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
345,3579,"(['2018 Firmengruppe SWING & CUT | webkommunikation24', ['/impressum'], None], 'Am Richterweg 10 09518 Großrückerswalde')","['2018 Firmengruppe SWING & CUT | webkommunikation24', ['/impressum'], None]",Am Richterweg 10 09518 Großrückerswalde,"[51.27476, 6.79986]"
346,3580,"(['2004–2014 HPV GmbH. Alle Rechte vorbehalten.', ['http://www.hpv-metallverarbeitung.de/index.php/impressum'], None], 'NO!')","['2004–2014 HPV GmbH. Alle Rechte vorbehalten.', ['http://www.hpv-metallverarbeitung.de/index.php/impressum'], None]",NO!,"[51.27476, 6.79986]"
347,3581,"(['PAGE TITLE: Hess Holzspielzeug Olbernhau', ['index.php?page=44&name=impressum&Fsid=1defb5334409d46cb1503dd69608167b'], None], 'NO!')","['PAGE TITLE: Hess Holzspielzeug Olbernhau', ['index.php?page=44&name=impressum&Fsid=1defb5334409d46cb1503dd69608167b'], None]",NO!,"[51.27476, 6.79986]"
348,3582,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
349,3583,"(['PAGE TITLE: LAWA-Frische: Für den Groß- und Lebensmitteleinzelhandel stellt LAWA Pfannkuchen, Knödel und Hefeklöße her.', [None], None], None)","['PAGE TITLE: LAWA-Frische: Für den Groß- und Lebensmitteleinzelhandel stellt LAWA Pfannkuchen, Knödel und Hefeklöße her.', [None], None]",,"[-1.0, -1.0]"
350,3584,"(['PAGE TITLE: Stahlbau Heimann', ['/impressum'], None], 'NO!')","['PAGE TITLE: Stahlbau Heimann', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
351,3585,"(['2015 Parallels IP Holdings GmbH. All rights reserved.', [None], None], None)","['2015 Parallels IP Holdings GmbH. All rights reserved.', [None], None]",,"[-1.0, -1.0]"
352,3586,"(['PAGE TITLE: Startseite ', ['/impressum/'], None], 'Borstendorfer Straße 26 D-09573 Leubsdorf')","['PAGE TITLE: Startseite ', ['/impressum/'], None]",Borstendorfer Straße 26 D-09573 Leubsdorf,"[51.27476, 6.79986]"
353,3587,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
354,3588,"(['PAGE TITLE: Bäringhaus & Hunger GmbH – Automobil Zulieferer aus Leidenschaft', ['/impressum'], None], 'Fabrikweg 4+5 09579 Grünhainichen')","['PAGE TITLE: Bäringhaus & Hunger GmbH – Automobil Zulieferer aus Leidenschaft', ['/impressum'], None]",Fabrikweg 4+5 09579 Grünhainichen,"[51.27476, 6.79986]"
355,3589,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
356,3590,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
357,3591,"(['PAGE TITLE: LSTW ', ['https://lstw-freiberg.de/impressum/'], None], 'NO!')","['PAGE TITLE: LSTW ', ['https://lstw-freiberg.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
358,3592,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
359,3593,"(['2018 Heinrich Ludwig Verpackungsmittel GmbH', ['https://www.ludwig-verpackungen.de/de/impressum.html'], None], 'NO!')","['2018 Heinrich Ludwig Verpackungsmittel GmbH', ['https://www.ludwig-verpackungen.de/de/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
360,3594,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
361,3595,"(['01/2018 KlÃ¼ber-Elektroanlagenbau GmbH ', ['impressum.html'], None], 'NO!')","['01/2018 KlÃ¼ber-Elektroanlagenbau GmbH ', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
362,3596,"(['Möbelbau Sayda GmbH,  Schloßweg 3, 09619 Sayda', [None], None], None)","['Möbelbau Sayda GmbH,  Schloßweg 3, 09619 Sayda', [None], None]",,"[-1.0, -1.0]"
363,3597,"(['PAGE TITLE: Schweineproduktion Burkersdorf GmbH', [None], None], None)","['PAGE TITLE: Schweineproduktion Burkersdorf GmbH', [None], None]",,"[-1.0, -1.0]"
364,3598,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
365,3599,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
366,3600,"(['all rights reserved', [None], None], None)","['all rights reserved', [None], None]",,"[-1.0, -1.0]"
367,3601,"(['PAGE TITLE: SAXONIA galvanik', ['de/impressum.html'], None], 'Erzstraße 5 09633 Halsbrücke, Germany')","['PAGE TITLE: SAXONIA galvanik', ['de/impressum.html'], None]","Erzstraße 5 09633 Halsbrücke, Germany","[51.27476, 6.79986]"
368,3602,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
369,3603,"(['PAGE TITLE: Herzlich Willkommen!', [None], None], None)","['PAGE TITLE: Herzlich Willkommen!', [None], None]",,"[-1.0, -1.0]"
370,3604,"(['2018 APRO Firmengruppe. All Rights Reserved.KontaktStellenangeboteDownloadsDatenschutzImpressum function revslider_showDoubleJqueryError(sliderID) {', ['https://www.apro-gruppe.com/impressum/'], None], 'NO!')","['2018 APRO Firmengruppe. All Rights Reserved.KontaktStellenangeboteDownloadsDatenschutzImpressum function revslider_showDoubleJqueryError(sliderID) {', ['https://www.apro-gruppe.com/impressum/'], None]",NO!,"[51.27476, 6.79986]"
371,3605,"(['Gustav Barth GmbH', ['/de/impressum.html'], None], 'Dornierstrasse 7 71272 Renningen')","['Gustav Barth GmbH', ['/de/impressum.html'], None]",Dornierstrasse 7 71272 Renningen,"[51.27476, 6.79986]"
372,3606,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
373,3607,"(['PAGE TITLE: Anwendungen ', ['https://www.swap-sachsen.de/kontakt-impressum#anfahrt-2'], None], 'NO!')","['PAGE TITLE: Anwendungen ', ['https://www.swap-sachsen.de/kontakt-impressum#anfahrt-2'], None]",NO!,"[51.27476, 6.79986]"
374,3608,"(['PAGE TITLE: SWG – Sächsische Walzengravur GmbH – Druck- und Prägeformen', ['https://swg-online.de/de/impressum/'], None], 'Badstraße 9 09669 Frankenberg')","['PAGE TITLE: SWG – Sächsische Walzengravur GmbH – Druck- und Prägeformen', ['https://swg-online.de/de/impressum/'], None]",Badstraße 9 09669 Frankenberg,"[51.27476, 6.79986]"
375,3609,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
376,3610,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
377,3611,"(['Copyright 2015 - KTF Berlin - powered by Enfold Child WordPress Theme', ['https://ktf-berlin.de/impressum/'], None], 'NO!')","['Copyright 2015 - KTF Berlin - powered by Enfold Child WordPress Theme', ['https://ktf-berlin.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
378,3612,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
379,3613,"(['PAGE TITLE: Rundum Montagedienst GmbH - Arbeits- & Schutzgerüste für Berlin / Brandenburg', ['/impressum#datenschutz'], None], 'Blankenburger Straße 23 13089 Berlin')","['PAGE TITLE: Rundum Montagedienst GmbH - Arbeits- & Schutzgerüste für Berlin / Brandenburg', ['/impressum#datenschutz'], None]",Blankenburger Straße 23 13089 Berlin,"[51.27476, 6.79986]"
380,3614,"(['PAGE TITLE: Planung, Beratung, Projektleitung: Dorsch Group BDC', [None], None], None)","['PAGE TITLE: Planung, Beratung, Projektleitung: Dorsch Group BDC', [None], None]",,"[-1.0, -1.0]"
381,3615,"(['Affinitas GmbH. 2017', ['/impressum'], None], 'Kohlfurter Straße 41/43 10999 Berlin')","['Affinitas GmbH. 2017', ['/impressum'], None]",Kohlfurter Straße 41/43 10999 Berlin,"[51.27476, 6.79986]"
382,3616,"(['PAGE TITLE: Happels Hausglanz GmbH', ['/impressum/'], None], 'Greifswalder Str. 30 10405 Berlin')","['PAGE TITLE: Happels Hausglanz GmbH', ['/impressum/'], None]",Greifswalder Str. 30 10405 Berlin,"[51.27476, 6.79986]"
383,3617,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
384,3618,"(['PAGE TITLE: ic! berlin - screwless eyewear', ['/impressum'], None], 'NO!')","['PAGE TITLE: ic! berlin - screwless eyewear', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
385,3619,"(['PAGE TITLE: Pinguin Druck - Druckerei für Sparer und Kreative', ['/web/impressum'], None], 'Marienburger Straße 16 10405 Berlin')","['PAGE TITLE: Pinguin Druck - Druckerei für Sparer und Kreative', ['/web/impressum'], None]",Marienburger Straße 16 10405 Berlin,"[51.27476, 6.79986]"
